order_id,customer_id,order_date,status,ship_date,delivered_date,ship_country,carrier_id,carrier,promotion_id,items_count,subtotal,shipping_cost,total
ORD-0000637,CUST-000058,2024-05-28,processing,,,US,CARR-007,Royal Mail,,1,581.00,29.07,610.07
ORD-0000638,CUST-000786,2024-07-23,delivered,2024-07-26,2024-07-31,CA,CARR-010,SF Express,,3,338.00,14.82,352.82
ORD-0000639,CUST-000447,2023-06-08,processing,,,US,CARR-002,FedEx,,4,1244.00,23.63,1267.63
ORD-0000640,CUST-000011,2025-11-20,returned,2025-11-23,2025-11-27,BR,CARR-006,Sedex,,1,178.00,9.67,187.67
ORD-0000641,CUST-000293,2023-04-18,delivered,2023-04-21,2023-04-26,JP,CARR-003,USPS,,3,20.00,22.73,42.73
ORD-0000642,CUST-000612,2024-09-10,delivered,2024-09-11,2024-09-17,CA,CARR-008,Loomis,,2,1401.00,13.11,1414.11
ORD-0000643,CUST-000696,2025-12-15,processing,,,PT,CARR-008,Loomis,,1,228.00,16.66,244.66
ORD-0000644,CUST-000092,2023-06-28,delivered,2023-07-01,2023-07-05,MX,CARR-007,Royal Mail,,2,2600.00,22.28,2622.28
ORD-0000645,CUST-000464,2025-11-30,delivered,2025-12-04,2025-12-08,PT,CARR-006,Sedex,,3,701.00,6.04,707.04
ORD-0000646,CUST-000148,2025-12-03,delivered,2025-12-06,2025-12-10,DE,CARR-010,SF Express,,1,332.00,27.53,359.53
ORD-0000647,CUST-000072,2024-11-22,delivered,2024-11-25,2024-12-04,CO,CARR-001,UPS,,4,2138.00,16.10,2154.10
ORD-0000648,CUST-000396,2023-04-26,delivered,2023-04-28,2023-05-02,BR,CARR-006,Sedex,,1,318.00,15.49,333.49
ORD-0000649,CUST-000315,2024-12-03,processing,,,DE,CARR-005,Correios,,3,1214.00,21.10,1235.10
ORD-0000650,CUST-000410,2025-01-31,delivered,2025-02-01,2025-02-03,ES,CARR-002,FedEx,,3,1340.00,30.49,1370.49
ORD-0000651,CUST-000655,2025-07-09,cancelled,,,AR,,,,2,365.00,19.02,384.02
ORD-0000652,CUST-000277,2025-12-03,cancelled,,,US,,,,2,2860.00,31.35,2891.35
ORD-0000653,CUST-000042,2025-06-30,delivered,2025-07-04,2025-07-08,DE,CARR-001,UPS,,1,368.00,18.44,386.44
ORD-0000654,CUST-000151,2024-06-05,cancelled,,,BR,,,,2,1254.00,12.24,1266.24
ORD-0000655,CUST-000215,2023-01-29,delivered,2023-01-30,2023-02-04,FR,CARR-010,SF Express,,4,1334.00,31.33,1365.33
ORD-0000656,CUST-000781,2025-12-02,processing,,,CA,CARR-002,FedEx,,2,1570.00,13.65,1583.65
ORD-0000657,CUST-000405,2025-11-27,delivered,2025-12-01,2025-12-04,US,CARR-002,FedEx,,4,1796.00,30.98,1826.98
ORD-0000658,CUST-000125,2025-03-18,shipped,2025-03-19,,US,CARR-003,USPS,,3,1354.00,32.82,1386.82
ORD-0000659,CUST-000578,2025-04-03,delivered,2025-04-04,2025-04-09,MX,CARR-003,USPS,,3,813.00,22.07,835.07
ORD-0000660,CUST-000173,2024-03-19,delivered,2024-03-20,2024-03-23,US,CARR-002,FedEx,,4,3538.00,33.60,3571.60
ORD-0000661,CUST-000518,2025-11-25,delivered,2025-11-27,2025-11-30,US,CARR-002,FedEx,,4,1204.00,21.11,1225.11
ORD-0000662,CUST-000458,2025-12-04,delivered,2025-12-07,2025-12-10,DE,CARR-007,Royal Mail,,3,550.00,13.67,563.67
ORD-0000663,CUST-000542,2025-10-19,delivered,2025-10-23,2025-10-29,US,CARR-003,USPS,,3,1888.00,7.29,1895.29
ORD-0000664,CUST-000185,2025-05-01,processing,,,DE,CARR-010,SF Express,,2,647.00,14.13,661.13
ORD-0000665,CUST-000321,2024-10-12,delivered,2024-10-15,2024-10-21,CO,CARR-008,Loomis,,1,360.00,18.93,378.93
ORD-0000666,CUST-000340,2025-11-27,cancelled,,,US,,,,3,382.00,35.09,417.09
ORD-0000667,CUST-000684,21/04/2024,shipped,2024-04-23,,US,CARR-003,USPS,,1,132.00,5.48,137.48
ORD-0000668,CUST-000530,2024-06-14,returned,2024-06-18,2024-06-25,US,CARR-010,SF Express,,4,933.00,30.48,963.48
ORD-0000669,CUST-000568,2023-05-07,returned,2023-05-09,2023-05-13,BR,CARR-006,Sedex,,3,717.00,8.74,725.74
ORD-0000670,CUST-000009,2025-07-19,delivered,2025-07-22,2025-07-27,US,CARR-003,USPS,,2,781.00,14.51,795.51
ORD-0000671,CUST-000531,2025-12-28,delivered,2025-12-31,2026-01-04,CL,CARR-006,Sedex,,3,1024.00,15.42,1039.42
ORD-0000672,CUST-000789,2023-12-01,delivered,2023-12-03,2023-12-09,FR,CARR-008,Loomis,,3,942.00,7.64,949.64
ORD-0000673,CUST-000367,2025-10-15,shipped,2025-10-17,,CL,CARR-010,SF Express,,3,2703.00,12.45,2715.45
ORD-0000674,CUST-000723,2025-03-03,processing,,,AR,CARR-002,FedEx,,3,2202.00,22.07,2224.07
ORD-0000675,CUST-000614,2024-08-23,delivered,2024-08-27,2024-08-29,FR,CARR-002,FedEx,,4,1331.00,31.55,1362.55
ORD-0000676,CUST-000645,2024-09-03,processing,,,BR,CARR-006,Sedex,,4,563.00,13.60,576.60
ORD-0000677,CUST-000127,2023-09-12,processing,,,US,CARR-001,UPS,,3,811.00,7.92,818.92
ORD-0000678,CUST-000023,2025-03-21,returned,2025-03-23,2025-03-28,US,CARR-003,USPS,,2,393.00,20.08,413.08
ORD-0000679,CUST-000115,2024-10-26,delivered,2024-10-29,2024-11-06,FR,CARR-005,Correios,,2,183.00,4.82,187.82
ORD-0000680,CUST-000692,2026-04-17,delivered,2026-04-18,2026-04-23,AR,CARR-006,Sedex,,1,1004.00,8.86,1012.86
ORD-0000681,CUST-000451,2025-03-28,delivered,2025-03-31,2025-04-06,FR,CARR-008,Loomis,,3,957.00,34.50,991.50
ORD-0000682,CUST-000771,2025-04-17,delivered,2025-04-20,2025-04-29,DE,CARR-005,Correios,,3,810.00,16.40,826.40
ORD-0000683,CUST-000776,2025-12-03,delivered,2025-12-06,2025-12-10,ES,CARR-006,Sedex,,2,284.00,5.60,289.60
ORD-0000684,CUST-000496,2023-05-21,delivered,2023-05-24,2023-06-03,MX,CARR-007,Royal Mail,,2,1695.00,16.67,1711.67
ORD-0000685,CUST-000240,2026-01-20,delivered,2026-01-24,2026-01-29,CA,CARR-010,SF Express,,4,4725.00,8.20,4733.20
ORD-0000686,CUST-000422,2024-10-06,processing,,,GB,CARR-005,Correios,,3,3000.00,21.44,3021.44
ORD-0000687,CUST-000549,2023-05-21,delivered,2023-05-22,2023-05-27,IT,CARR-008,Loomis,,2,208.00,20.52,228.52
ORD-0000688,CUST-000522,2024-04-04,delivered,2024-04-06,2024-04-10,CL,CARR-001,UPS,,2,1383.00,14.54,1397.54
ORD-0000689,CUST-000213,2024-01-25,delivered,2024-01-26,2024-02-04,JP,CARR-005,Correios,,3,1399.00,33.14,1432.14
ORD-0000690,CUST-000604,2025-03-15,returned,2025-03-16,2025-03-21,US,CARR-006,Sedex,,4,2711.00,38.79,2749.79
ORD-0000691,CUST-000374,2023-05-03,delivered,2023-05-06,2023-05-09,US,CARR-002,FedEx,,4,986.00,24.42,1010.42
ORD-0000692,CUST-000673,2024-09-08,processing,,,DE,CARR-003,USPS,,4,3287.00,21.25,3308.25
ORD-0000693,CUST-000312,2025-08-28,delivered,2025-08-31,2025-09-04,US,CARR-004,DHL,,2,2178.00,6.26,2184.26
ORD-0000694,CUST-000327,2024-04-13,delivered,2024-04-16,2024-04-23,CL,CARR-003,USPS,,2,937.00,6.90,943.90
ORD-0000695,CUST-000551,2026-04-18,processing,,,CA,CARR-002,FedEx,,1,362.00,17.00,379.00
ORD-0000696,CUST-000787,2024-12-04,delivered,2024-12-08,2024-12-12,US,CARR-001,UPS,,2,233.00,10.72,243.72
ORD-0000697,CUST-000564,2024-04-06,delivered,2024-04-07,2024-04-13,AR,CARR-006,Sedex,,4,1522.00,36.79,1558.79
ORD-0000698,CUST-000294,2023-04-20,processing,,,DE,CARR-008,Loomis,,2,970.00,16.75,986.75
ORD-0000699,CUST-000131,2024-10-24,processing,,,MX,CARR-008,Loomis,,3,1343.00,27.81,1370.81
ORD-0000700,CUST-000765,2024-07-04,delivered,2024-07-05,2024-07-14,GB,CARR-006,Sedex,,1,161.00,29.64,190.64
ORD-0000701,CUST-000067,2023-12-02,shipped,2023-12-03,,AR,CARR-003,USPS,,1,984.00,30.40,1014.40
ORD-0000702,CUST-000079,2025-01-05,cancelled,,,US,,,,4,831.00,14.49,845.49
ORD-0000703,CUST-000671,2023-12-02,delivered,2023-12-06,2023-12-11,AR,CARR-003,USPS,,2,1043.00,5.80,1048.80
ORD-0000704,CUST-000207,2025-01-14,delivered,2025-01-18,2025-01-27,CO,CARR-005,Correios,,3,651.00,24.89,675.89
ORD-0000705,CUST-000341,2024-04-24,returned,2024-04-27,2024-05-03,PT,CARR-009,Aramex,,2,862.00,20.98,882.98
ORD-0000706,CUST-000089,2024-01-19,delivered,2024-01-21,2024-01-27,CA,CARR-003,USPS,,4,-397.00,24.07,-372.93
ORD-0000707,CUST-000297,2025-09-19,returned,2025-09-23,2025-09-29,FR,CARR-008,Loomis,,1,1256.00,22.41,1278.41
ORD-0000708,CUST-000735,2023-11-27,shipped,2023-11-29,,AU,CARR-007,Royal Mail,PROMO-0039,3,1674.00,7.44,1681.44
ORD-0000709,CUST-000740,2025-11-20,delivered,2025-11-24,2025-11-29,IT,CARR-003,USPS,,4,1024.00,13.54,1037.54
ORD-0000710,CUST-000354,2026-02-28,delivered,2026-03-02,2026-03-08,CO,CARR-008,Loomis,,1,298.00,26.03,324.03
ORD-0000711,CUST-000415,2023-04-17,delivered,2023-04-21,2023-04-27,CA,CARR-007,Royal Mail,,3,2092.00,26.06,2118.06
ORD-0000712,CUST-000673,2025-03-20,delivered,2025-03-24,2025-04-06,DE,CARR-005,Correios,,1,180.00,13.84,193.84
ORD-0000713,CUST-000071,2026-02-05,delivered,2026-02-08,2026-02-13,CL,CARR-010,SF Express,,2,1631.00,33.79,1664.79
ORD-0000714,CUST-000177,21/11/2025,delivered,2025-11-23,2025-11-29,JP,CARR-009,Aramex,,1,429.00,26.94,455.94
ORD-0000715,CUST-000430,2023-01-26,shipped,2023-01-28,,CA,CARR-002,FedEx,,4,1969.00,27.06,1996.06
ORD-0000716,CUST-000423,2023-07-04,processing,,,MX,CARR-008,Loomis,,2,80.00,13.42,93.42
ORD-0000717,CUST-000283,2025-11-10,shipped,2025-11-14,,AU,CARR-010,SF Express,,1,510.00,19.85,529.85
ORD-0000718,CUST-000238,2024-11-21,cancelled,,,US,,,,1,548.00,13.50,561.50
ORD-0000719,CUST-000127,2024-03-06,returned,2024-03-09,2024-03-15,US,CARR-003,USPS,,4,493.00,13.42,506.42
ORD-0000720,CUST-000200,2025-03-24,delivered,2025-03-28,2025-04-01,ES,CARR-010,SF Express,,4,4446.00,27.02,4473.02
ORD-0000721,CUST-000136,2023-11-28,shipped,2023-12-01,,AU,CARR-007,Royal Mail,,1,187.00,29.17,216.17
ORD-0000722,CUST-000053,2023-12-01,delivered,2023-12-02,2023-12-06,MX,CARR-007,Royal Mail,,3,125.00,16.59,141.59
ORD-0000723,CUST-000358,2023-11-28,shipped,2023-11-30,,BR,CARR-005,Correios,,1,260.00,28.92,288.92
ORD-0000724,CUST-000789,2023-11-16,delivered,2023-11-17,2023-11-23,FR,CARR-007,Royal Mail,,3,970.00,24.29,994.29
ORD-0000725,CUST-000280,2024-12-14,cancelled,,,AR,,,,4,2335.00,26.32,2361.32
ORD-0000726,CUST-000100,2025-11-26,delivered,2025-11-27,2025-12-08,AR,CARR-008,Loomis,,1,387.00,35.58,422.58
ORD-0000727,CUST-000606,2023-07-23,delivered,2023-07-27,2023-07-30,MX,CARR-001,UPS,,1,146.00,15.70,161.70
ORD-0000728,CUST-000084,2025-11-25,delivered,2025-11-27,2025-12-03,CA,CARR-003,USPS,,3,1499.00,19.47,1518.47
ORD-0000729,CUST-000771,2025-07-24,delivered,2025-07-27,2025-08-03,DE,CARR-009,Aramex,,2,368.00,18.24,386.24
ORD-0000730,CUST-000152,2026-03-26,cancelled,,,US,,,,4,3212.00,24.44,3236.44
ORD-0000731,CUST-000099,2026-03-15,shipped,2026-03-19,,US,CARR-006,Sedex,,3,373.00,4.44,377.44
ORD-0000732,CUST-000144,2024-06-22,processing,,,DE,CARR-010,SF Express,,2,695.00,11.70,706.70
ORD-0000733,CUST-000133,2025-05-06,delivered,2025-05-09,2025-05-12,MX,CARR-001,UPS,,4,3180.00,24.31,3204.31
ORD-0000734,CUST-000322,2025-11-29,delivered,2025-11-30,2025-12-07,BR,CARR-004,DHL,,1,218.00,0.46,218.46
ORD-0000735,CUST-000330,2026-01-16,cancelled,,,US,,,,4,1540.00,29.15,1569.15
ORD-0000736,CUST-000536,2023-11-30,delivered,2023-12-02,2023-12-15,CO,CARR-009,Aramex,,2,522.00,29.69,551.69
ORD-0000737,CUST-000183,2023-04-05,delivered,2023-04-09,2023-04-20,AU,CARR-005,Correios,,1,693.00,11.36,704.36
ORD-0000738,CUST-000647,2024-12-19,returned,2024-12-21,2024-12-25,BR,CARR-006,Sedex,,2,1422.00,16.52,1438.52
ORD-0000739,CUST-000187,2023-05-26,processing,,,US,CARR-006,Sedex,,2,612.00,25.25,637.25
ORD-0000740,CUST-000206,2024-12-12,delivered,2024-12-13,2024-12-18,MX,CARR-008,Loomis,,4,5971.00,17.92,5988.92
ORD-0000741,CUST-000352,2024-10-20,delivered,2024-10-23,2024-10-31,AR,CARR-009,Aramex,,1,76.00,19.86,95.86
ORD-0000742,CUST-000442,2023-08-07,delivered,2023-08-08,2023-08-19,CL,CARR-008,Loomis,,3,548.00,16.24,564.24
ORD-0000743,CUST-000208,2025-03-13,delivered,2025-03-15,2025-03-20,PT,CARR-006,Sedex,,3,641.00,22.04,663.04
ORD-0000744,CUST-000076,2026-04-20,processing,,,DE,CARR-005,Correios,,1,399.00,11.96,410.96
ORD-0000745,CUST-000479,2024-11-22,delivered,2024-11-25,2024-11-27,GB,CARR-002,FedEx,,2,786.00,23.31,809.31
ORD-0000746,CUST-000572,2024-06-07,delivered,2024-06-11,2024-06-16,US,CARR-003,USPS,,4,2247.00,12.91,2259.91
ORD-0000747,CUST-000069,2025-01-03,cancelled,,,GB,,,,4,923.00,34.22,957.22
ORD-0000748,CUST-000702,2023-04-30,delivered,2023-05-03,2023-05-09,IT,CARR-008,Loomis,,4,741.00,26.24,767.24
ORD-0000749,CUST-000132,2024-06-14,delivered,2024-06-16,2024-06-21,CA,CARR-004,DHL,,1,774.00,24.51,798.51
ORD-0000750,CUST-000300,2023-06-12,delivered,2023-06-13,2023-06-18,US,CARR-008,Loomis,,2,90.00,15.32,105.32
ORD-0000751,CUST-000406,2024-11-20,delivered,2024-11-21,2024-11-29,JP,CARR-002,FedEx,,4,2170.00,21.55,2191.55
ORD-0000752,CUST-000152,2025-04-10,delivered,2025-04-12,2025-04-15,US,CARR-001,UPS,,1,108.00,16.26,124.26
ORD-0000753,CUST-000448,2023-09-08,delivered,2023-09-10,2023-09-13,ES,CARR-002,FedEx,,1,246.00,4.68,250.68
ORD-0000754,CUST-000043,2023-03-19,processing,,,DE,CARR-008,Loomis,,1,168.00,11.90,179.90
ORD-0000755,CUST-000383,2025-11-20,delivered,2025-11-24,2025-12-06,FR,CARR-009,Aramex,,1,120.00,8.16,128.16
ORD-0000756,CUST-000152,2025-07-28,delivered,2025-07-30,2025-08-02,US,CARR-001,UPS,,2,1212.00,27.60,1239.60
ORD-0000757,CUST-000489,2023-09-01,delivered,2023-09-02,2023-09-07,DE,CARR-003,USPS,,4,1587.00,26.86,1613.86
ORD-0000758,CUST-000248,2026-02-07,delivered,2026-02-08,2026-02-12,JP,CARR-004,DHL,,4,2996.00,2.66,2998.66
ORD-0000759,CUST-000640,2025-12-02,returned,2025-12-05,2025-12-09,ES,CARR-001,UPS,,4,1177.00,11.98,1188.98
ORD-0000760,CUST-000334,2023-03-26,delivered,2023-03-30,2023-04-02,DE,CARR-001,UPS,,3,565.00,19.67,584.67
ORD-0000761,CUST-000577,2024-08-19,delivered,2024-08-23,2024-08-25,MX,CARR-002,FedEx,,1,69.00,28.73,97.73
ORD-0000762,CUST-000721,2025-11-24,delivered,2025-11-25,2025-12-04,AU,CARR-006,Sedex,,4,1655.00,29.46,1684.46
ORD-0000763,CUST-000295,2025-11-27,shipped,2025-11-28,,US,CARR-001,UPS,,1,556.00,18.08,574.08
ORD-0000764,CUST-000104,2025-12-27,shipped,2025-12-28,,MX,CARR-006,Sedex,,2,804.00,17.96,821.96
ORD-0000765,CUST-000655,2023-02-19,processing,,,AR,CARR-001,UPS,,1,180.00,19.16,199.16
ORD-0000766,CUST-000132,2026-03-06,delivered,2026-03-10,2026-03-13,CA,CARR-002,FedEx,,2,266.00,25.14,291.14
ORD-0000767,CUST-000448,2026-03-15,delivered,2026-03-18,2026-03-22,ES,CARR-006,Sedex,,3,674.00,6.16,680.16
ORD-0000768,CUST-000036,2024-12-20,cancelled,,,US,,,,4,1674.00,17.91,1691.91
ORD-0000769,CUST-000790,2025-10-24,delivered,2025-10-27,2025-10-31,BR,CARR-001,UPS,,1,2796.00,36.47,2832.47
ORD-0000770,CUST-000797,2023-09-27,delivered,2023-09-29,2023-10-05,CA,CARR-008,Loomis,,1,40.00,22.50,62.50
ORD-0000771,CUST-000020,2023-05-21,returned,2023-05-25,2023-05-30,BR,CARR-006,Sedex,,4,1580.00,9.94,1589.94
ORD-0000772,CUST-000547,2025-11-23,cancelled,,,BR,,,,2,998.00,10.65,1008.65
ORD-0000773,CUST-000286,2025-08-08,shipped,2025-08-12,,US,CARR-001,UPS,,4,1332.00,33.49,1365.49
ORD-0000774,CUST-000283,2024-12-03,processing,,,AU,CARR-006,Sedex,,3,859.00,8.36,867.36
ORD-0000775,CUST-000788,2024-03-27,cancelled,,,GB,,,,1,176.00,22.23,198.23
ORD-0000776,CUST-000749,2024-09-21,delivered,2024-09-24,2024-10-03,MX,CARR-005,Correios,,3,2163.00,13.20,2176.20
ORD-0000777,CUST-000222,2023-10-03,shipped,2023-10-04,,ES,CARR-010,SF Express,,2,410.00,16.70,426.70
ORD-0000778,CUST-000386,2023-07-07,delivered,2023-07-08,2023-07-10,US,CARR-002,FedEx,,1,1830.00,17.40,1847.40
ORD-0000779,CUST-000118,2024-12-14,returned,2024-12-17,2024-12-23,US,CARR-003,USPS,,1,186.00,11.93,197.93
ORD-0000780,CUST-000747,2024-11-22,cancelled,,,AU,,,,4,2317.00,25.45,2342.45
ORD-0000781,CUST-000484,2025-04-22,cancelled,,,DE,,,,4,3777.00,13.76,3790.76
ORD-0000782,CUST-000719,2023-11-30,delivered,2023-12-04,2023-12-09,GB,CARR-006,Sedex,,3,1197.00,23.99,1220.99
ORD-0000783,CUST-000197,2024-09-16,returned,2024-09-20,2024-10-01,BR,CARR-005,Correios,,4,1670.00,26.24,1696.24
ORD-0000784,CUST-000310,2025-06-26,delivered,2025-06-30,2025-07-05,US,CARR-003,USPS,,2,168.00,35.22,203.22
ORD-0000785,CUST-000064,2024-06-02,delivered,2024-06-05,2024-06-14,JP,CARR-007,Royal Mail,,4,252.00,29.27,281.27
ORD-0000786,CUST-000486,2025-08-21,processing,,,US,CARR-001,UPS,,2,2707.00,25.12,2732.12
ORD-0000787,CUST-000485,2025-09-15,delivered,2025-09-19,2025-09-25,CL,CARR-003,USPS,,1,47.00,8.33,55.33
ORD-0000788,CUST-000681,2025-11-24,cancelled,,,ES,,,,2,769.00,20.20,789.20
ORD-0000789,CUST-000371,2025-11-20,cancelled,,,MX,,,,1,302.00,32.28,334.28
ORD-0000790,CUST-000123,2023-07-22,shipped,2023-07-25,,GB,CARR-010,SF Express,,1,69.00,9.90,78.90
ORD-0000791,CUST-000605,2025-10-28,delivered,2025-10-30,2025-11-02,MX,CARR-002,FedEx,,2,1206.00,15.29,1221.29
ORD-0000792,CUST-000779,2025-11-21,delivered,2025-11-22,2025-11-25,AU,CARR-002,FedEx,,1,152.00,30.68,182.68
ORD-0000793,CUST-000766,2024-06-26,delivered,2024-06-30,2024-07-02,US,CARR-002,FedEx,,1,231.00,8.78,239.78
ORD-0000794,CUST-000145,2024-07-15,shipped,2024-07-19,,GB,CARR-010,SF Express,,2,288.00,26.56,314.56
ORD-0000795,CUST-000027,2023-07-05,cancelled,,,FR,,,,4,5879.00,15.69,5894.69
ORD-0000796,CUST-000039,2023-02-22,returned,2023-02-24,2023-03-02,DE,CARR-009,Aramex,,3,897.00,18.83,915.83
ORD-0000797,CUST-000625,2023-12-06,delivered,2023-12-10,2023-12-13,PT,CARR-001,UPS,,4,1349.00,19.36,1368.36
ORD-0000798,CUST-000378,2024-11-27,cancelled,,,BR,,,,3,1429.00,30.91,1459.91
ORD-0000799,CUST-000302,2025-02-16,delivered,2025-02-17,2025-02-20,US,CARR-002,FedEx,,2,2717.00,18.31,2735.31
ORD-0000800,CUST-000146,2026-01-08,delivered,2026-01-12,2026-01-18,GB,CARR-003,USPS,,1,2210.00,24.27,2234.27
ORD-0000801,CUST-000259,2025-12-09,shipped,2025-12-11,,GB,CARR-010,SF Express,,3,462.00,17.09,479.09
ORD-0000802,CUST-000724,2024-05-28,delivered,2024-05-31,2024-06-02,US,CARR-002,FedEx,,3,869.00,29.44,898.44
ORD-0000803,CUST-000663,2024-03-29,shipped,2024-04-02,,US,CARR-001,UPS,,4,1240.00,11.14,1251.14
ORD-0000804,CUST-000170,2025-11-28,returned,2025-12-01,2025-12-07,AU,CARR-009,Aramex,,5,1426.00,33.68,1459.68
ORD-0000805,CUST-000523,2026-02-08,delivered,2026-02-09,2026-02-18,MX,CARR-005,Correios,,3,944.00,1.92,945.92
ORD-0000806,CUST-000066,2023-02-07,delivered,2023-02-11,2023-02-16,PT,CARR-003,USPS,,3,178.00,3.58,181.58
ORD-0000807,CUST-000698,2024-11-17,delivered,2024-11-20,2024-12-05,CA,CARR-005,Correios,,2,763.00,15.53,778.53
ORD-0000808,CUST-000258,14/05/2024,returned,2024-05-15,2024-05-21,BR,CARR-009,Aramex,,4,6105.00,26.57,6131.57
ORD-0000809,CUST-000715,2024-02-29,delivered,2024-03-03,2024-03-05,DE,CARR-002,FedEx,,1,74.00,23.24,97.24
ORD-0000810,CUST-000173,2025-11-30,cancelled,,,US,,,,3,637.00,8.84,645.84
ORD-0000811,CUST-000371,12/09/2025,delivered,2025-09-16,2025-09-27,MX,CARR-008,Loomis,,2,327.00,27.53,354.53
ORD-0000812,CUST-000382,2024-12-14,delivered,2024-12-18,2024-12-22,US,CARR-010,SF Express,,4,1150.00,15.64,1165.64
ORD-0000813,CUST-000658,14/04/2025,delivered,2025-04-17,2025-04-22,GB,CARR-006,Sedex,,2,651.00,20.34,671.34
ORD-0000814,CUST-000006,2025-11-23,delivered,2025-11-26,2025-11-29,ES,CARR-007,Royal Mail,,4,3838.00,9.56,3847.56
ORD-0000815,CUST-000782,2025-11-27,cancelled,,,DE,,,,4,600.00,19.97,619.97
ORD-0000816,CUST-000364,2024-11-25,shipped,2024-11-26,,DE,CARR-005,Correios,,1,164.00,29.87,193.87
ORD-0000817,CUST-000609,2023-08-07,delivered,2023-08-08,2023-08-11,CL,CARR-002,FedEx,,1,81.00,12.75,93.75
ORD-0000818,CUST-000585,2024-11-20,processing,,,CA,CARR-009,Aramex,,2,1035.00,29.45,1064.45
ORD-0000819,CUST-000746,2023-11-08,cancelled,,,MX,,,,1,228.00,31.84,259.84
ORD-0000820,CUST-000756,2024-05-10,cancelled,,,BR,,,,3,1396.00,3.81,1399.81
ORD-0000821,CUST-000533,2023-11-29,delivered,2023-12-03,2023-12-05,US,CARR-002,FedEx,,4,525.00,25.97,550.97
ORD-0000822,CUST-000571,2024-05-18,cancelled,,,US,,,,2,264.00,31.32,295.32
ORD-0000823,CUST-000345,2025-03-22,delivered,2025-03-24,2025-03-27,MX,CARR-007,Royal Mail,,3,378.00,4.50,382.50
ORD-0000824,CUST-000748,23/06/2023,delivered,2023-06-27,2023-07-03,GB,CARR-009,Aramex,,2,138.00,13.31,151.31
ORD-0000825,CUST-000447,2026-04-07,delivered,2026-04-09,2026-04-11,US,CARR-002,FedEx,,2,147.00,13.64,160.64
ORD-0000826,CUST-000429,2025-05-18,processing,,,US,CARR-003,USPS,,2,512.00,9.69,521.69
ORD-0000827,CUST-000288,2025-07-20,delivered,2025-07-21,2025-07-26,BR,CARR-006,Sedex,,1,40.00,15.12,55.12
ORD-0000828,CUST-000178,2025-11-27,processing,,,BR,CARR-006,Sedex,,4,1654.00,14.99,1668.99
ORD-0000829,CUST-000790,2025-04-19,delivered,2025-04-21,2025-04-24,BR,CARR-002,FedEx,,1,88.00,22.12,110.12
ORD-0000830,CUST-000487,2023-11-28,delivered,2023-12-01,2023-12-08,US,CARR-001,UPS,,3,1720.00,8.98,1728.98
ORD-0000831,CUST-000673,2026-03-06,delivered,2026-03-08,2026-03-16,DE,CARR-005,Correios,,1,164.00,36.80,200.80
ORD-0000832,CUST-000639,2025-11-24,delivered,2025-11-28,2025-12-04,PT,CARR-009,Aramex,,2,1709.00,22.30,1731.30
ORD-0000833,CUST-000100,2023-07-18,cancelled,,,AR,,,,3,4552.00,8.68,4560.68
ORD-0000834,CUST-000274,2024-11-28,delivered,2024-12-02,2024-12-15,BR,CARR-005,Correios,,2,2624.00,5.22,2629.22
ORD-0000835,CUST-000134,2025-09-25,delivered,2025-09-27,2025-10-08,FR,CARR-003,USPS,,1,226.00,6.84,232.84
ORD-0000836,CUST-000746,2025-11-20,shipped,2025-11-22,,MX,CARR-003,USPS,,3,2229.00,32.62,2261.62
ORD-0000837,CUST-000782,2023-05-07,shipped,2023-05-08,,DE,CARR-003,USPS,,4,2771.00,20.31,2791.31
ORD-0000838,CUST-000795,2024-11-21,shipped,2024-11-22,,US,CARR-006,Sedex,,1,1869.00,27.38,1896.38
ORD-0000839,CUST-000273,2023-11-29,delivered,2023-12-03,2023-12-07,FR,CARR-007,Royal Mail,,4,1147.00,23.29,1170.29
ORD-0000840,CUST-000317,2025-11-22,returned,2025-11-24,2025-11-28,FR,CARR-007,Royal Mail,,4,861.00,20.93,881.93
ORD-0000841,CUST-000103,2025-08-19,delivered,2025-08-21,2025-08-25,BR,CARR-010,SF Express,,2,89.00,4.61,93.61
ORD-0000842,CUST-000796,2024-11-28,delivered,2024-11-29,2024-12-04,MX,CARR-003,USPS,,3,972.00,23.34,995.34
ORD-0000843,CUST-000216,2023-11-22,shipped,2023-11-23,,DE,CARR-003,USPS,,3,830.00,4.27,834.27
ORD-0000844,CUST-000137,2023-05-09,delivered,2023-05-10,2023-05-16,US,CARR-002,FedEx,,4,3329.00,16.04,3345.04
ORD-0000845,CUST-000258,2023-09-29,delivered,2023-09-30,2023-10-04,BR,CARR-006,Sedex,,4,3482.00,21.31,3503.31
ORD-0000846,CUST-000266,2026-04-14,shipped,2026-04-18,,GB,CARR-008,Loomis,,3,3252.00,19.21,3271.21
ORD-0000847,CUST-000592,2025-01-09,returned,2025-01-11,2025-01-25,DE,CARR-005,Correios,,1,104.00,30.00,134.00
ORD-0000848,CUST-000688,2025-11-24,delivered,2025-11-27,2025-12-01,ES,CARR-004,DHL,,3,2125.00,3.78,2128.78
ORD-0000849,CUST-000116,2023-11-28,delivered,2023-12-02,2023-12-06,US,CARR-001,UPS,,4,188.00,10.61,198.61
ORD-0000850,CUST-000244,2024-04-27,returned,2024-04-28,2024-05-01,IT,CARR-001,UPS,,4,3706.00,28.61,3734.61
