review_id,order_id,customer_id,rating,title,body,review_date,verified_purchase
REV-0003755,ORD-0005255,CUST-003025,5,Great purchase,"Five stars, would recommend.",2024-12-21,true
REV-0003756,ORD-0004305,CUST-000840,5,Great purchase,"Damaged when it arrived, returned right away.",2025-07-24,true
REV-0003757,ORD-0007362,CUST-002939,5,Disappointed,Shipping took longer than promised.,2024-12-11,true
REV-0003758,ORD-0004732,CUST-003215,3,Could be better,"Average quality, decent value.",2024-06-24,true
REV-0003759,ORD-0005722,CUST-000380,5,Highly recommend,Better than I expected for the price.,2022-06-27,true
REV-0003760,ORD-0001465,CUST-000556,5,Loved it!,"Damaged when it arrived, returned right away.",2025-04-28,true
REV-0003761,ORD-0005442,CUST-003993,4,Great purchase,Arrived on time and matches the description.,2025-01-16,true
REV-0003762,ORD-0001065,CUST-003607,4,Great purchase,"Five stars, would recommend.",2023-09-21,true
REV-0003763,ORD-0000290,CUST-004436,2,Disappointed,Customer service was very responsive.,2026-04-20,true
REV-0003764,ORD-0007129,CUST-002111,4,Excellent,Shipping took longer than promised.,2024-08-04,true
REV-0003765,ORD-0005525,CUST-004680,4,Great purchase,Not worth the price.,2024-12-11,true
REV-0003766,ORD-0006832,CUST-004820,3,Highly recommend,Better than I expected for the price.,2022-05-27,true
REV-0003767,ORD-0006860,CUST-003630,5,Quality issue,Shipping took longer than promised.,2024-10-04,true
REV-0003768,ORD-0005200,CUST-003877,4,Excellent,"Average quality, decent value.",2025-04-20,true
REV-0003769,ORD-0003671,CUST-002102,5,Great purchase,"Five stars, would recommend.",2024-12-31,true
REV-0003770,ORD-0001607,CUST-003589,4,Returned,Better than I expected for the price.,2023-02-07,true
REV-0003771,ORD-0007167,CUST-001353,5,Quality issue,"Average quality, decent value.",2024-04-23,true
REV-0003772,ORD-0004563,CUST-000382,4,Not what I expected,Item was different from the photos.,2022-12-20,true
REV-0003773,ORD-0002731,CUST-004204,5,Quality issue,"Average quality, decent value.",2022-12-29,true
REV-0003774,ORD-0001862,CUST-004304,3,Quality issue,Better than I expected for the price.,2024-01-21,true
REV-0003775,ORD-0005097,CUST-004008,4,Would buy again,Item was different from the photos.,2022-06-29,true
REV-0003776,ORD-0001095,CUST-001904,5,Could be better,Shipping took longer than promised.,2025-12-21,true
REV-0003777,ORD-0005537,CUST-003780,4,Could be better,"Damaged when it arrived, returned right away.",2023-11-16,true
REV-0003778,ORD-0002158,CUST-003073,5,Not what I expected,Arrived on time and matches the description.,2024-12-28,true
REV-0003779,ORD-0004105,CUST-001164,3,Great purchase,Item was different from the photos.,2025-01-22,true
REV-0003780,ORD-0004237,CUST-002592,5,Could be better,Better than I expected for the price.,2024-03-22,true
REV-0003781,ORD-0001084,CUST-002167,4,Quality issue,Shipping took longer than promised.,2024-01-02,true
REV-0003782,ORD-0005268,CUST-004695,5,Would buy again,"Five stars, would recommend.",2025-09-28,true
REV-0003783,ORD-0001074,CUST-001727,3,Could be better,"Five stars, would recommend.",2025-01-02,true
REV-0003784,ORD-0000859,CUST-003370,5,Loved it!,Better than I expected for the price.,2025-12-13,true
REV-0003785,ORD-0001956,CUST-003854,4,Would buy again,Shipping took longer than promised.,2025-04-15,true
REV-0003786,ORD-0006601,CUST-000573,5,Could be better,"Average quality, decent value.",2025-02-27,true
REV-0003787,ORD-0001355,CUST-001471,5,Disappointed,"Average quality, decent value.",2025-08-27,true
REV-0003788,ORD-0003574,CUST-001218,5,Returned,Shipping took longer than promised.,2023-10-24,true
REV-0003789,ORD-0003454,CUST-002346,5,Quality issue,Customer service was very responsive.,2023-12-08,true
REV-0003790,ORD-0003308,CUST-004877,5,Would buy again,Arrived on time and matches the description.,2025-02-26,true
REV-0003791,ORD-0006649,CUST-000738,4,Disappointed,Customer service was very responsive.,2024-10-28,true
REV-0003792,ORD-0005867,CUST-001375,5,Great purchase,Build quality is excellent.,2025-05-25,true
REV-0003793,ORD-0001910,CUST-002155,4,Great purchase,Better than I expected for the price.,2025-08-06,true
REV-0003794,ORD-0004426,CUST-003749,5,Great purchase,Customer service was very responsive.,2024-12-22,true
REV-0003795,ORD-0005002,CUST-004589,4,Quality issue,Build quality is excellent.,2025-08-09,true
REV-0003796,ORD-0003078,CUST-001038,4,Quality issue,Better than I expected for the price.,2026-04-21,true
REV-0003797,ORD-0007340,CUST-003960,4,Loved it!,Build quality is excellent.,2024-06-11,true
REV-0003798,ORD-0001987,CUST-000187,3,Disappointed,Build quality is excellent.,2025-05-19,true
REV-0003799,ORD-0007285,CUST-001218,2,Excellent,"Damaged when it arrived, returned right away.",2024-03-08,true
REV-0003800,ORD-0002544,CUST-002510,4,Loved it!,"Damaged when it arrived, returned right away.",2026-02-26,true
REV-0003801,ORD-0005975,CUST-000114,4,Quality issue,"Damaged when it arrived, returned right away.",2025-07-13,true
REV-0003802,ORD-0005314,CUST-003901,3,Could be better,"Average quality, decent value.",2025-09-03,true
REV-0003803,ORD-0003833,CUST-003843,5,Highly recommend,Build quality is excellent.,2025-12-20,true
REV-0003804,ORD-0000574,CUST-001987,3,Disappointed,Customer service was very responsive.,2025-12-15,true
REV-0003805,ORD-0003992,CUST-002156,5,Excellent,Customer service was very responsive.,2022-12-27,true
REV-0003806,ORD-0002593,CUST-002750,3,Loved it!,"Five stars, would recommend.",2025-12-31,true
REV-0003807,ORD-0001369,CUST-002689,4,Loved it!,"Five stars, would recommend.",2024-12-21,true
REV-0003808,ORD-0004788,CUST-003600,5,Great purchase,Customer service was very responsive.,2024-02-07,true
REV-0003809,ORD-0003249,CUST-003203,4,Highly recommend,Better than I expected for the price.,2025-07-21,true
REV-0003810,ORD-0003962,CUST-004959,5,Could be better,Better than I expected for the price.,2025-12-25,true
REV-0003811,ORD-0001917,CUST-002504,3,Loved it!,Build quality is excellent.,2023-01-21,true
REV-0003812,ORD-0001998,CUST-000187,4,Quality issue,Arrived on time and matches the description.,2025-12-10,true
REV-0003813,ORD-0007250,CUST-002626,3,Not what I expected,"Damaged when it arrived, returned right away.",2025-12-19,true
REV-0003814,ORD-0002234,CUST-003616,5,Disappointed,Item was different from the photos.,2022-12-29,true
REV-0003815,ORD-0001149,CUST-001101,5,Disappointed,"Average quality, decent value.",2024-07-25,true
REV-0003816,ORD-0001396,CUST-002459,4,Great purchase,"Five stars, would recommend.",2022-07-23,true
REV-0003817,ORD-0002924,CUST-001732,4,Not what I expected,Item was different from the photos.,2025-02-27,true
REV-0003818,ORD-0001076,CUST-002170,5,Would buy again,Item was different from the photos.,2026-01-01,true
REV-0003819,ORD-0003635,CUST-000049,5,Great purchase,Arrived on time and matches the description.,2025-12-30,true
REV-0003820,ORD-0003171,CUST-004418,3,Loved it!,Customer service was very responsive.,2026-05-16,true
REV-0003821,ORD-0005155,CUST-002537,3,Loved it!,Item was different from the photos.,2022-08-05,true
REV-0003822,ORD-0003602,CUST-004943,5,Returned,Shipping took longer than promised.,2022-03-09,true
REV-0003823,ORD-0002009,CUST-004630,5,Disappointed,Shipping took longer than promised.,2025-12-06,true
REV-0003824,ORD-0006210,CUST-003989,5,Returned,Better than I expected for the price.,2025-01-11,true
REV-0003825,ORD-0006221,CUST-002319,5,Excellent,Shipping took longer than promised.,2023-12-19,true
REV-0003826,ORD-0001462,CUST-004157,4,Excellent,Item was different from the photos.,2025-07-29,true
REV-0003827,ORD-0001103,CUST-003067,5,Not what I expected,Build quality is excellent.,2023-08-06,true
REV-0003828,ORD-0002707,CUST-002319,4,Returned,Shipping took longer than promised.,2025-10-22,true
REV-0003829,ORD-0001807,CUST-002328,3,Great purchase,Customer service was very responsive.,2026-05-06,true
REV-0003830,ORD-0005273,CUST-001295,3,Disappointed,Better than I expected for the price.,2022-08-09,true
REV-0003831,ORD-0005381,CUST-001476,5,Not what I expected,Arrived on time and matches the description.,2023-12-18,true
REV-0003832,ORD-0007478,CUST-003045,5,Quality issue,Customer service was very responsive.,2025-04-20,true
REV-0003833,ORD-0001738,CUST-001891,5,Quality issue,"Five stars, would recommend.",2024-02-04,true
REV-0003834,ORD-0004887,CUST-001365,5,Could be better,Better than I expected for the price.,2024-10-14,true
REV-0003835,ORD-0006815,CUST-003809,5,Excellent,Customer service was very responsive.,2023-11-23,true
REV-0003836,ORD-0005838,CUST-001686,5,Disappointed,Customer service was very responsive.,2023-03-31,true
REV-0003837,ORD-0000977,CUST-004778,3,Great purchase,"Five stars, would recommend.",2024-04-07,true
REV-0003838,ORD-0002294,CUST-000162,4,Great purchase,Build quality is excellent.,2022-08-04,true
REV-0003839,ORD-0004658,CUST-004575,5,Great purchase,"Five stars, would recommend.",2024-09-09,true
REV-0003840,ORD-0003511,CUST-000012,5,Could be better,Better than I expected for the price.,2025-05-17,true
REV-0003841,ORD-0006580,CUST-000153,2,Great purchase,Better than I expected for the price.,2025-03-12,true
REV-0003842,ORD-0006919,CUST-004890,3,Not what I expected,"Damaged when it arrived, returned right away.",2025-12-14,true
REV-0003843,ORD-0004108,CUST-003963,5,Highly recommend,Not worth the price.,2025-06-23,true
REV-0003844,ORD-0001431,CUST-001503,5,Disappointed,Item was different from the photos.,2023-10-20,true
REV-0003845,ORD-0003253,CUST-003572,3,Highly recommend,Shipping took longer than promised.,2026-01-06,true
REV-0003846,ORD-0007478,CUST-003045,5,Highly recommend,"Average quality, decent value.",2025-04-26,true
REV-0003847,ORD-0006419,CUST-004388,5,Great purchase,Arrived on time and matches the description.,2024-11-16,true
REV-0003848,ORD-0006176,CUST-001180,4,Quality issue,"Five stars, would recommend.",2023-03-23,true
REV-0003849,ORD-0005202,CUST-000880,3,Quality issue,Better than I expected for the price.,2023-09-09,true
REV-0003850,ORD-0001018,CUST-001757,4,Excellent,Better than I expected for the price.,2024-12-22,true
REV-0003851,ORD-0003550,CUST-002711,5,Loved it!,Not worth the price.,2025-03-11,true
REV-0003852,ORD-0006042,CUST-001596,5,Disappointed,Better than I expected for the price.,2024-02-06,true
REV-0003853,ORD-0001803,CUST-004872,4,Would buy again,"Five stars, would recommend.",2025-12-25,true
REV-0003854,ORD-0004275,CUST-000582,5,Highly recommend,Customer service was very responsive.,2026-01-24,true
REV-0003855,ORD-0005814,CUST-004748,1,Highly recommend,"Five stars, would recommend.",2025-07-14,true
REV-0003856,ORD-0002491,CUST-001965,5,Would buy again,"Average quality, decent value.",2025-07-24,true
REV-0003857,ORD-0005907,CUST-003812,2,Could be better,Arrived on time and matches the description.,2025-06-06,true
REV-0003858,ORD-0007260,CUST-001591,3,Excellent,Better than I expected for the price.,2026-04-29,true
REV-0003859,ORD-0001625,CUST-002783,5,Loved it!,Better than I expected for the price.,2024-02-22,true
REV-0003860,ORD-0002193,CUST-004283,5,Excellent,Shipping took longer than promised.,2024-08-02,true
REV-0003861,ORD-0002607,CUST-000182,5,Excellent,"Five stars, would recommend.",2023-12-15,true
REV-0003862,ORD-0001540,CUST-003875,5,Returned,"Five stars, would recommend.",2026-02-10,true
REV-0003863,ORD-0002185,CUST-004356,5,Highly recommend,"Average quality, decent value.",2022-06-15,true
REV-0003864,ORD-0006067,CUST-004139,4,Would buy again,"Five stars, would recommend.",2023-12-24,true
REV-0003865,ORD-0005345,CUST-001601,5,Could be better,Build quality is excellent.,2026-01-20,true
REV-0003866,ORD-0001288,CUST-000053,5,Could be better,Item was different from the photos.,2022-12-27,true
REV-0003867,ORD-0004019,CUST-004079,3,Returned,Item was different from the photos.,2022-12-16,true
REV-0003868,ORD-0001761,CUST-001119,3,Great purchase,Not worth the price.,2024-12-18,true
REV-0003869,ORD-0002408,CUST-004863,5,Quality issue,Customer service was very responsive.,2023-12-21,true
REV-0003870,ORD-0004272,CUST-001508,2,Returned,"Five stars, would recommend.",2024-05-11,true
REV-0003871,ORD-0006762,CUST-000378,1,Quality issue,Customer service was very responsive.,2025-07-27,true
REV-0003872,ORD-0006311,CUST-001330,4,Loved it!,"Damaged when it arrived, returned right away.",2023-01-03,true
REV-0003873,ORD-0002180,CUST-003240,4,Quality issue,Customer service was very responsive.,2024-07-01,true
REV-0003874,ORD-0005004,CUST-002514,5,Would buy again,Better than I expected for the price.,2024-12-14,true
REV-0003875,ORD-0005995,CUST-001401,5,Quality issue,Item was different from the photos.,2022-12-21,true
REV-0003876,ORD-0000973,CUST-004061,4,Would buy again,Better than I expected for the price.,2025-12-28,true
REV-0003877,ORD-0005697,CUST-002729,4,Not what I expected,Better than I expected for the price.,2024-02-06,true
REV-0003878,ORD-0003690,CUST-000211,4,Great purchase,"Damaged when it arrived, returned right away.",2024-06-09,true
REV-0003879,ORD-0000792,CUST-002022,1,Quality issue,"Average quality, decent value.",2025-04-27,true
REV-0003880,ORD-0003155,CUST-000884,5,Quality issue,Better than I expected for the price.,2025-04-10,true
REV-0003881,ORD-0004514,CUST-002356,4,Quality issue,Shipping took longer than promised.,2024-01-20,true
REV-0003882,ORD-0002320,CUST-002675,4,Would buy again,Build quality is excellent.,2024-08-08,true
REV-0003883,ORD-0005075,CUST-001599,4,Excellent,"Average quality, decent value.",2025-09-07,true
REV-0003884,ORD-0006771,CUST-002124,1,Could be better,"Five stars, would recommend.",2025-10-24,true
REV-0003885,ORD-0002388,CUST-004035,3,Excellent,Item was different from the photos.,2023-10-10,true
REV-0003886,ORD-0004662,CUST-001713,4,Not what I expected,Build quality is excellent.,2025-01-30,true
REV-0003887,ORD-0001655,CUST-003632,5,Disappointed,Shipping took longer than promised.,2025-09-20,true
REV-0003888,ORD-0004345,CUST-003211,5,Could be better,Customer service was very responsive.,2022-07-18,true
REV-0003889,ORD-0001190,CUST-002130,5,Excellent,Shipping took longer than promised.,2026-01-16,true
REV-0003890,ORD-0005036,CUST-004673,3,Not what I expected,Shipping took longer than promised.,2023-12-12,true
REV-0003891,ORD-0002038,CUST-004673,4,Disappointed,Customer service was very responsive.,2022-01-21,true
REV-0003892,ORD-0003926,CUST-001120,4,Could be better,Arrived on time and matches the description.,2022-07-23,true
REV-0003893,ORD-0000677,CUST-000631,4,Highly recommend,"Average quality, decent value.",2025-10-20,true
REV-0003894,ORD-0000621,CUST-003074,5,Would buy again,Customer service was very responsive.,2026-01-27,true
REV-0003895,ORD-0003015,CUST-001486,3,Could be better,"Damaged when it arrived, returned right away.",2022-02-25,true
REV-0003896,ORD-0003671,CUST-002102,5,Would buy again,"Five stars, would recommend.",2025-01-08,true
REV-0003897,ORD-0004656,CUST-000429,3,Could be better,"Five stars, would recommend.",2026-02-11,true
REV-0003898,ORD-0006198,CUST-003890,5,Loved it!,Arrived on time and matches the description.,2025-05-23,true
REV-0003899,ORD-0004351,CUST-001746,5,Loved it!,Not worth the price.,2024-05-17,true
REV-0003900,ORD-0006171,CUST-000147,5,Would buy again,"Average quality, decent value.",2023-07-30,true
REV-0003901,ORD-0001123,CUST-000777,4,Not what I expected,Better than I expected for the price.,2025-12-27,true
REV-0003902,ORD-0001347,CUST-003708,4,Great purchase,"Five stars, would recommend.",2025-07-19,true
REV-0003903,ORD-0005290,CUST-003297,3,Great purchase,"Five stars, would recommend.",2025-12-10,true
REV-0003904,ORD-0000226,CUST-000265,2,Disappointed,Build quality is excellent.,2025-12-26,true
REV-0003905,ORD-0004254,CUST-000425,4,Could be better,"Five stars, would recommend.",2025-09-27,true
REV-0003906,ORD-0003757,CUST-001350,5,Would buy again,"Five stars, would recommend.",2025-04-30,true
REV-0003907,ORD-0007320,CUST-000452,4,Great purchase,"Damaged when it arrived, returned right away.",2025-05-06,true
REV-0003908,ORD-0003178,CUST-003017,5,Excellent,Better than I expected for the price.,2023-01-03,true
REV-0003909,ORD-0003357,CUST-000575,5,Returned,"Damaged when it arrived, returned right away.",2022-12-21,true
REV-0003910,ORD-0003881,CUST-003980,5,Great purchase,Not worth the price.,2024-12-05,true
REV-0003911,ORD-0002470,CUST-004451,5,Returned,Arrived on time and matches the description.,2024-09-10,true
REV-0003912,ORD-0001743,CUST-001962,3,Quality issue,Build quality is excellent.,2025-12-25,true
REV-0003913,ORD-0004472,CUST-001409,5,Could be better,"Five stars, would recommend.",2022-11-18,true
REV-0003914,ORD-0002133,CUST-002260,5,Would buy again,Customer service was very responsive.,2024-03-21,true
REV-0003915,ORD-0003928,CUST-004602,5,Great purchase,"Damaged when it arrived, returned right away.",2024-12-21,true
REV-0003916,ORD-0004340,CUST-000066,4,Not what I expected,Not worth the price.,2025-01-13,true
REV-0003917,ORD-0004519,CUST-001674,3,Highly recommend,Item was different from the photos.,2022-12-09,true
REV-0003918,ORD-0001846,CUST-000587,4,Returned,Item was different from the photos.,2023-04-30,true
REV-0003919,ORD-0004577,CUST-002948,2,Could be better,Build quality is excellent.,2024-12-02,true
REV-0003920,ORD-0004531,CUST-003455,4,Loved it!,Arrived on time and matches the description.,2023-01-07,true
REV-0003921,ORD-0005371,CUST-004613,5,Great purchase,"Damaged when it arrived, returned right away.",2022-08-09,true
REV-0003922,ORD-0003927,CUST-004558,1,Would buy again,"Five stars, would recommend.",2023-08-31,true
REV-0003923,ORD-0006852,CUST-002891,4,Highly recommend,Item was different from the photos.,2025-07-06,true
REV-0003924,ORD-0003655,CUST-004757,4,Disappointed,Better than I expected for the price.,2023-12-04,true
REV-0003925,ORD-0006443,CUST-000308,5,Could be better,"Damaged when it arrived, returned right away.",2024-08-28,true
REV-0003926,ORD-0000346,CUST-001277,5,Disappointed,Build quality is excellent.,2025-01-01,true
REV-0003927,ORD-0003397,CUST-002785,4,Great purchase,Item was different from the photos.,2026-04-17,true
REV-0003928,ORD-0005200,CUST-003877,4,Could be better,Shipping took longer than promised.,2025-04-02,true
REV-0003929,ORD-0000170,CUST-004694,5,Could be better,Better than I expected for the price.,2023-07-08,true
REV-0003930,ORD-0001766,CUST-003978,5,Disappointed,Better than I expected for the price.,2025-11-26,true
REV-0003931,ORD-0001667,CUST-003542,3,Excellent,Better than I expected for the price.,2025-12-27,true
REV-0003932,ORD-0001977,CUST-000305,5,Quality issue,Better than I expected for the price.,2023-11-02,true
REV-0003933,ORD-0004860,CUST-002285,4,Returned,Customer service was very responsive.,2022-04-24,true
REV-0003934,ORD-0005076,CUST-000298,2,Would buy again,"Five stars, would recommend.",2024-03-14,true
REV-0003935,ORD-0001193,CUST-001010,3,Quality issue,Better than I expected for the price.,2023-03-06,true
REV-0003936,ORD-0002509,CUST-004056,5,Disappointed,Item was different from the photos.,2025-09-11,true
REV-0003937,ORD-0003560,CUST-003021,5,Not what I expected,"Five stars, would recommend.",2026-05-22,true
REV-0003938,ORD-0002663,CUST-003826,5,Quality issue,Customer service was very responsive.,2024-12-24,true
REV-0003939,ORD-0005959,CUST-002020,3,Excellent,Customer service was very responsive.,2025-05-19,true
REV-0003940,ORD-0005933,CUST-000084,3,Could be better,"Average quality, decent value.",2022-12-27,true
REV-0003941,ORD-0006331,CUST-000219,5,Highly recommend,Arrived on time and matches the description.,2023-12-21,true
REV-0003942,ORD-0001609,CUST-004087,5,Returned,Customer service was very responsive.,2026-05-16,true
REV-0003943,ORD-0004048,CUST-003902,4,Could be better,Build quality is excellent.,2025-11-16,true
REV-0003944,ORD-0006340,CUST-002555,5,Loved it!,Shipping took longer than promised.,2024-09-23,true
REV-0003945,ORD-0001214,CUST-003788,5,Quality issue,Shipping took longer than promised.,2023-12-07,true
REV-0003946,ORD-0000361,CUST-003304,4,Quality issue,"Five stars, would recommend.",2022-05-09,true
REV-0003947,ORD-0002403,CUST-003882,4,Highly recommend,Better than I expected for the price.,2025-04-06,true
REV-0003948,ORD-0005696,CUST-000044,4,Not what I expected,Better than I expected for the price.,2025-02-14,true
REV-0003949,ORD-0005722,CUST-000380,5,Highly recommend,"Damaged when it arrived, returned right away.",2022-06-23,true
REV-0003950,ORD-0002806,CUST-001203,4,Loved it!,Item was different from the photos.,2024-12-09,true
REV-0003951,ORD-0001496,CUST-000807,5,Highly recommend,"Damaged when it arrived, returned right away.",2024-12-21,true
REV-0003952,ORD-0001735,CUST-003200,5,Excellent,Arrived on time and matches the description.,2023-04-08,true
REV-0003953,ORD-0006500,CUST-003696,4,Could be better,"Average quality, decent value.",2023-03-27,true
REV-0003954,ORD-0004687,CUST-000656,2,Excellent,Arrived on time and matches the description.,2023-10-31,true
REV-0003955,ORD-0003265,CUST-002541,5,Not what I expected,Not worth the price.,2024-09-18,true
REV-0003956,ORD-0004815,CUST-000514,5,Loved it!,Better than I expected for the price.,2024-10-18,true
REV-0003957,ORD-0005916,CUST-000009,4,Could be better,Better than I expected for the price.,2025-08-22,true
REV-0003958,ORD-0004833,CUST-001608,5,Loved it!,Arrived on time and matches the description.,2026-03-06,true
REV-0003959,ORD-0000837,CUST-000855,3,Not what I expected,"Damaged when it arrived, returned right away.",2024-10-08,true
REV-0003960,ORD-0003247,CUST-004245,4,Disappointed,Build quality is excellent.,2025-08-17,true
REV-0003961,ORD-0006693,CUST-004257,4,Loved it!,Build quality is excellent.,2024-07-08,true
REV-0003962,ORD-0002694,CUST-000169,5,Great purchase,Build quality is excellent.,2022-11-20,true
REV-0003963,ORD-0003101,CUST-000909,5,Returned,Better than I expected for the price.,2023-12-11,true
REV-0003964,ORD-0004607,CUST-004875,5,Disappointed,Customer service was very responsive.,2025-11-27,true
REV-0003965,ORD-0000604,CUST-001161,4,Excellent,Customer service was very responsive.,2024-12-19,true
REV-0003966,ORD-0004806,CUST-001640,4,Quality issue,"Five stars, would recommend.",2025-12-09,true
REV-0003967,ORD-0002814,CUST-002592,5,Would buy again,"Five stars, would recommend.",2024-09-03,true
REV-0003968,ORD-0004091,CUST-001984,4,Highly recommend,Not worth the price.,2025-04-11,true
REV-0003969,ORD-0001437,CUST-000624,4,Quality issue,Shipping took longer than promised.,2025-12-31,true
REV-0003970,ORD-0004735,CUST-001556,5,Highly recommend,Build quality is excellent.,2022-12-27,true
REV-0003971,ORD-0006738,CUST-000703,5,Disappointed,Shipping took longer than promised.,2024-08-26,true
REV-0003972,ORD-0003492,CUST-004443,5,Could be better,Arrived on time and matches the description.,2022-12-23,true
REV-0003973,ORD-0000414,CUST-000514,4,Could be better,"Damaged when it arrived, returned right away.",2025-11-04,true
REV-0003974,ORD-0006225,CUST-001389,5,Could be better,Shipping took longer than promised.,2024-07-22,true
REV-0003975,ORD-0001348,CUST-001040,4,Loved it!,Build quality is excellent.,2025-12-31,true
REV-0003976,ORD-0005578,CUST-004072,4,Could be better,Better than I expected for the price.,2025-01-27,true
REV-0003977,ORD-0000414,CUST-000514,5,Returned,"Average quality, decent value.",2025-10-30,true
REV-0003978,ORD-0005723,CUST-004525,5,Returned,Customer service was very responsive.,2023-09-10,true
REV-0003979,ORD-0006314,CUST-002396,5,Highly recommend,Not worth the price.,2025-12-24,true
REV-0003980,ORD-0006453,CUST-004358,5,Disappointed,Not worth the price.,2025-01-02,true
REV-0003981,ORD-0000021,CUST-000386,3,Excellent,Shipping took longer than promised.,2022-12-09,true
REV-0003982,ORD-0005541,CUST-004475,5,Would buy again,Customer service was very responsive.,2025-01-24,true
REV-0003983,ORD-0000559,CUST-002021,5,Excellent,Arrived on time and matches the description.,2025-10-21,true
REV-0003984,ORD-0002873,CUST-004371,3,Great purchase,"Average quality, decent value.",2025-01-06,true
REV-0003985,ORD-0001270,CUST-001070,4,Could be better,Not worth the price.,2026-05-12,true
REV-0003986,ORD-0002690,CUST-000184,4,Would buy again,Not worth the price.,2025-05-22,true
REV-0003987,ORD-0006315,CUST-001891,5,Quality issue,Better than I expected for the price.,2023-05-27,true
REV-0003988,ORD-0000241,CUST-003337,5,Disappointed,Not worth the price.,2023-03-15,true
REV-0003989,ORD-0006943,CUST-002782,4,Great purchase,Not worth the price.,2025-10-18,true
REV-0003990,ORD-0007043,CUST-003141,5,Highly recommend,"Five stars, would recommend.",2025-04-10,true
REV-0003991,ORD-0005792,CUST-003578,2,Highly recommend,Shipping took longer than promised.,2024-05-10,true
REV-0003992,ORD-0006399,CUST-000858,5,Disappointed,Better than I expected for the price.,2026-02-18,true
REV-0003993,ORD-0003459,CUST-000959,4,Quality issue,Arrived on time and matches the description.,2025-08-11,true
REV-0003994,ORD-0001275,CUST-000278,5,Returned,Customer service was very responsive.,2026-01-06,true
REV-0003995,ORD-0006195,CUST-000047,3,Excellent,Shipping took longer than promised.,2023-07-19,true
REV-0003996,ORD-0007354,CUST-001740,2,Would buy again,Customer service was very responsive.,2023-05-31,true
REV-0003997,ORD-0004521,CUST-000494,5,Not what I expected,Item was different from the photos.,2025-12-13,true
REV-0003998,ORD-0002872,CUST-002822,4,Great purchase,"Five stars, would recommend.",2024-02-24,true
REV-0003999,ORD-0004323,CUST-004047,3,Not what I expected,"Damaged when it arrived, returned right away.",2023-07-22,true
REV-0004000,ORD-0000229,CUST-002868,4,Returned,Shipping took longer than promised.,2025-04-14,true
REV-0004001,ORD-0003294,CUST-001594,4,Highly recommend,Shipping took longer than promised.,2024-10-29,true
REV-0004002,ORD-0005402,CUST-000401,4,Not what I expected,Shipping took longer than promised.,2026-02-07,true
REV-0004003,ORD-0004212,CUST-001459,5,Loved it!,Shipping took longer than promised.,2026-03-25,true
REV-0004004,ORD-0006327,CUST-000463,5,Would buy again,Shipping took longer than promised.,2022-09-24,true
REV-0004005,ORD-0005468,CUST-001456,5,Loved it!,"Five stars, would recommend.",2025-09-24,true
REV-0004006,ORD-0006175,CUST-004835,4,Highly recommend,Shipping took longer than promised.,2025-10-24,true
REV-0004007,ORD-0004777,CUST-004670,4,Great purchase,"Five stars, would recommend.",2025-12-29,true
REV-0004008,ORD-0001432,CUST-003935,5,Could be better,"Damaged when it arrived, returned right away.",2024-11-27,true
REV-0004009,ORD-0007422,CUST-001823,4,Disappointed,Not worth the price.,2024-12-26,true
REV-0004010,ORD-0004594,CUST-003420,4,Loved it!,"Average quality, decent value.",2025-07-13,true
REV-0004011,ORD-0002101,CUST-003820,5,Excellent,Customer service was very responsive.,2026-02-25,true
REV-0004012,ORD-0004039,CUST-001332,4,Loved it!,Build quality is excellent.,2025-09-10,true
REV-0004013,ORD-0002584,CUST-002161,5,Could be better,Arrived on time and matches the description.,2023-12-17,true
REV-0004014,ORD-0002906,CUST-003312,5,Great purchase,"Five stars, would recommend.",2026-04-18,true
REV-0004015,ORD-0007270,CUST-002066,4,Excellent,Build quality is excellent.,2024-12-09,true
REV-0004016,ORD-0004220,CUST-004282,5,Would buy again,Build quality is excellent.,2024-01-03,true
REV-0004017,ORD-0005076,CUST-000298,1,Disappointed,"Damaged when it arrived, returned right away.",2024-03-02,true
REV-0004018,ORD-0007036,CUST-000023,5,Great purchase,Customer service was very responsive.,2024-12-07,true
REV-0004019,ORD-0000419,CUST-002085,5,Highly recommend,Arrived on time and matches the description.,2025-01-25,true
REV-0004020,ORD-0004039,CUST-001332,5,Disappointed,"Five stars, would recommend.",2025-09-30,true
REV-0004021,ORD-0001099,CUST-003996,2,Great purchase,"Average quality, decent value.",2023-06-16,true
REV-0004022,ORD-0006323,CUST-000053,5,Could be better,"Five stars, would recommend.",2024-12-13,true
REV-0004023,ORD-0000668,CUST-004951,4,Would buy again,Item was different from the photos.,2024-12-24,true
REV-0004024,ORD-0001291,CUST-004727,5,Not what I expected,Item was different from the photos.,2024-11-11,true
REV-0004025,ORD-0005338,CUST-002329,4,Great purchase,"Five stars, would recommend.",2025-01-31,true
REV-0004026,ORD-0002650,CUST-001664,5,Not what I expected,Item was different from the photos.,2022-07-21,true
REV-0004027,ORD-0006050,CUST-002505,5,Not what I expected,Shipping took longer than promised.,2023-12-31,true
REV-0004028,ORD-0002923,CUST-002384,5,Highly recommend,"Average quality, decent value.",2026-02-10,true
REV-0004029,ORD-0002206,CUST-004136,4,Would buy again,Not worth the price.,2024-04-09,true
REV-0004030,ORD-0006175,CUST-004835,5,Would buy again,Not worth the price.,2025-10-04,true
REV-0004031,ORD-0004065,CUST-000984,3,Excellent,Build quality is excellent.,2024-07-20,true
