order_id,line_no,product_id,seller_id,quantity,unit_price,line_total
ORD-0001134,4,PROD-000118,SELLER-0041,1,15.00,15.00
ORD-0001135,1,PROD-000391,SELLER-0098,2,52.00,104.00
ORD-0001136,1,PROD-000402,SELLER-0123,3,23.00,69.00
ORD-0001136,2,PROD-000175,SELLER-0197,2,244.00,488.00
ORD-0001137,1,PROD-000372,SELLER-0092,1,21.00,21.00
ORD-0001137,2,PROD-000170,SELLER-0067,3,195.00,585.00
ORD-0001137,3,PROD-000878,SELLER-0053,3,366.00,1098.00
ORD-0001138,1,PROD-000558,SELLER-0139,2,86.00,172.00
ORD-0001138,2,PROD-000251,SELLER-0018,1,428.00,428.00
ORD-0001138,3,PROD-000117,SELLER-0089,2,30.00,60.00
ORD-0001139,1,PROD-000667,SELLER-0008,1,671.00,671.00
ORD-0001140,1,PROD-000365,SELLER-0174,2,41.00,82.00
ORD-0001140,2,PROD-000802,SELLER-0038,2,120.00,240.00
ORD-0001140,3,PROD-000737,SELLER-0057,2,628.00,1256.00
ORD-0001141,1,PROD-000314,SELLER-0018,3,176.00,528.00
ORD-0001141,2,PROD-000137,SELLER-0142,2,33.00,66.00
ORD-0001141,3,PROD-000779,SELLER-0023,1,68.00,68.00
ORD-0001141,4,PROD-000058,SELLER-0023,1,40.00,40.00
ORD-0001142,1,PROD-000400,SELLER-0090,3,366.00,1098.00
ORD-0001142,2,PROD-000327,SELLER-0126,2,58.00,116.00
ORD-0001143,1,PROD-000325,SELLER-0077,1,59.00,59.00
ORD-0001144,1,PROD-000012,SELLER-0197,2,50.00,100.00
ORD-0001144,2,PROD-000573,SELLER-0054,1,117.00,117.00
ORD-0001144,3,PROD-000073,SELLER-0031,3,27.00,81.00
ORD-0001144,4,PROD-000952,SELLER-0113,1,69.00,69.00
ORD-0001145,1,PROD-000124,SELLER-0110,2,147.00,294.00
ORD-0001145,2,PROD-000169,SELLER-0099,2,32.00,64.00
ORD-0001145,3,PROD-000835,SELLER-0025,3,96.00,288.00
ORD-0001145,4,PROD-000284,SELLER-0140,1,390.00,390.00
ORD-0001146,1,PROD-000814,SELLER-0051,1,116.00,116.00
ORD-0001146,2,PROD-000239,SELLER-0192,1,195.00,195.00
ORD-0001147,1,PROD-000256,SELLER-0075,2,154.00,308.00
ORD-0001147,2,PROD-000469,SELLER-0115,1,174.00,174.00
ORD-0001147,3,PROD-000036,SELLER-0047,2,132.00,264.00
ORD-0001147,4,PROD-000663,SELLER-0077,3,62.00,186.00
ORD-0001148,1,PROD-000680,SELLER-0172,2,138.00,276.00
ORD-0001148,2,PROD-000969,SELLER-0150,1,159.00,159.00
ORD-0001148,3,PROD-000160,SELLER-0088,2,112.00,224.00
ORD-0001148,4,PROD-000815,SELLER-0084,2,74.00,148.00
ORD-0001149,1,PROD-000072,SELLER-0121,1,357.00,357.00
ORD-0001150,1,PROD-000103,SELLER-0106,1,778.00,778.00
ORD-0001150,2,PROD-000970,SELLER-0191,2,21.00,42.00
ORD-0001150,3,PROD-000530,SELLER-0113,2,41.00,82.00
ORD-0001150,4,PROD-000293,SELLER-0166,1,78.00,78.00
ORD-0001151,1,PROD-000769,SELLER-0152,3,564.00,1692.00
ORD-0001152,1,PROD-000261,SELLER-0118,3,79.00,237.00
ORD-0001153,1,PROD-000020,SELLER-0141,3,350.00,1050.00
ORD-0001154,1,PROD-000096,SELLER-0006,3,121.00,363.00
ORD-0001154,2,PROD-000249,SELLER-0141,3,69.00,207.00
ORD-0001154,3,PROD-000593,SELLER-0031,2,55.00,110.00
ORD-0001155,1,PROD-000599,SELLER-0022,3,29.00,87.00
ORD-0001155,2,PROD-000769,SELLER-0152,2,564.00,1128.00
ORD-0001155,3,PROD-000409,SELLER-0090,3,41.00,123.00
ORD-0001156,1,PROD-000466,SELLER-0024,3,166.00,498.00
ORD-0001156,2,PROD-000775,SELLER-0190,1,132.00,132.00
ORD-0001156,3,PROD-000477,SELLER_0187,2,147.00,294.00
ORD-0001156,4,PROD-000980,SELLER-9999,2,799.00,1598.00
ORD-0001157,1,PROD-000227,SELLER-0100,3,279.00,837.00
ORD-0001158,1,PROD-000275,SELLER-0093,3,88.00,264.00
ORD-0001159,1,PROD-000210,SELLER-0073,2,387.00,774.00
ORD-0001160,1,PROD-000806,SELLER-0003,3,17.00,51.00
ORD-0001160,2,PROD-000899,SELLER-0003,3,21.00,63.00
ORD-0001161,1,PROD-000683,SELLER-0194,1,-20.00,-20.00
ORD-0001162,1,PROD-000743,SELLER-9999,3,331.00,993.00
ORD-0001162,2,PROD-000078,SELLER-0076,1,72.00,72.00
ORD-0001162,3,PROD-000899,SELLER-0003,2,21.00,42.00
ORD-0001163,1,PROD-000629,SELLER-0090,1,61.00,61.00
ORD-0001164,1,PROD-000044,SELLER-0091,3,49.00,147.00
ORD-0001164,2,PROD-000741,SELLER-0188,3,32.00,96.00
ORD-0001165,1,PROD-000300,SELLER-9999,1,241.00,241.00
ORD-0001165,2,PROD-000717,SELLER-0065,2,44.00,88.00
ORD-0001165,3,PROD-000196,SELLER-0131,3,506.00,1518.00
ORD-0001165,4,PROD-000238,SELLER-0058,2,85.00,170.00
ORD-0001166,1,PROD-000921,SELLER-0029,2,457.00,914.00
ORD-0001166,2,PROD-000808,SELLER-0040,2,44.00,88.00
ORD-0001166,3,PROD-000616,SELLER-0091,2,1019.00,2038.00
ORD-0001167,1,PROD-000198,SELLER-0066,2,56.00,112.00
ORD-0001167,2,PROD-000045,SELLER-0079,2,92.00,184.00
ORD-0001167,3,PROD-000646,SELLER-0014,2,537.00,1074.00
ORD-0001168,1,PROD-000270,SELLER-0066,1,620.00,620.00
ORD-0001168,2,PROD-000071,SELLER-0005,3,563.00,1689.00
ORD-0001169,1,PROD-000312,SELLER-0115,2,695.00,1390.00
ORD-0001169,2,PROD-000794,SELLER-0053,3,126.00,378.00
ORD-0001169,3,PROD-000537,SELLER-0019,2,1056.00,2112.00
ORD-0001169,4,PROD-000370,SELLER-0066,2,20.00,40.00
ORD-0001170,1,PROD-000028,SELLER-0145,1,105.00,105.00
ORD-0001171,1,PROD-000473,SELLER-0047,1,33.00,33.00
ORD-0001171,2,PROD-000248,SELLER-0012,3,104.00,312.00
ORD-0001171,3,PROD-000479,SELLER-0040,3,24.00,72.00
ORD-0001171,4,PROD-000044,SELLER-0091,1,49.00,49.00
ORD-0001172,1,PROD-000912,SELLER-0067,1,493.00,493.00
ORD-0001172,2,PROD-000119,SELLER-0034,3,819.00,2457.00
ORD-0001173,1,PROD-000655,SELLER-0008,1,47.00,47.00
ORD-0001173,2,PROD-000238,SELLER-0058,1,85.00,85.00
ORD-0001173,3,PROD-000019,SELLER_0187,1,29.00,29.00
ORD-0001173,4,PROD-000964,SELLER-0008,2,51.00,102.00
ORD-0001174,1,PROD-000336,SELLER-0058,2,237.00,474.00
ORD-0001174,2,PROD-000634,SELLER-0102,3,19.00,57.00
ORD-0001175,1,PROD-000687,SELLER-0131,3,149.00,447.00
ORD-0001176,1,PROD-000410,SELLER-0035,3,102.00,306.00
ORD-0001177,1,PROD-000038,SELLER-0045,2,144.00,288.00
ORD-0001177,2,PROD-000639,SELLER-0096,1,147.00,147.00
ORD-0001178,1,PROD-000790,SELLER-0104,2,52.00,104.00
ORD-0001179,1,PROD-000801,SELLER-0123,3,29.00,87.00
ORD-0001179,2,PROD-000941,SELLER-0061,3,120.00,360.00
ORD-0001179,3,PROD-000817,SELLER-0167,1,87.00,87.00
ORD-0001179,4,PROD-000114,SELLER-0129,3,108.00,324.00
ORD-0001180,1,PROD-000218,SELLER-0164,2,58.00,116.00
ORD-0001181,1,PROD-000014,SELLER-0136,3,587.00,1761.00
ORD-0001181,2,PROD-000950,SELLER-0156,2,164.00,328.00
ORD-0001181,3,PROD-000589,SELLER-0131,3,31.00,93.00
ORD-0001181,4,PROD-000402,SELLER-0123,1,23.00,23.00
ORD-0001182,1,PROD-000963,SELLER-0140,3,20.00,60.00
ORD-0001182,2,PROD-000632,SELLER-0153,2,81.00,162.00
ORD-0001182,3,PROD-000321,SELLER-0159,3,357.00,1071.00
ORD-0001182,4,PROD-000219,SELLER_0187,2,82.00,164.00
ORD-0001182,5,PROD-000956,SELLER-0076,1,41.00,41.00
ORD-0001183,1,PROD-000876,SELLER-0154,3,669.00,2007.00
ORD-0001183,2,PROD-000040,SELLER-0082,1,106.00,106.00
ORD-0001183,3,PROD-000558,SELLER-0139,1,86.00,86.00
ORD-0001183,4,PROD-000185,SELLER-0042,2,584.00,1168.00
ORD-0001184,1,PROD-000414,SELLER-0064,3,50.00,150.00
ORD-0001185,1,PROD-000008,SELLER-0074,1,52.00,52.00
ORD-0001185,2,PROD-000694,SELLER-0019,2,1120.00,2240.00
ORD-0001185,3,PROD-000592,SELLER-0008,1,194.00,194.00
ORD-0001185,4,PROD-000532,SELLER-0156,1,75.00,75.00
ORD-0001186,1,PROD-000636,SELLER-0083,1,65.00,65.00
ORD-0001187,1,PROD-000929,SELLER-0030,2,46.00,92.00
ORD-0001187,2,PROD-000495,SELLER-0022,3,294.00,882.00
ORD-0001187,3,PROD-000980,SELLER-9999,1,799.00,799.00
ORD-0001187,4,PROD-000528,SELLER-9999,1,30.00,30.00
ORD-0001188,1,PROD-000771,SELLER-0078,1,299.00,299.00
ORD-0001188,2,PROD-000370,SELLER-0066,1,20.00,20.00
ORD-0001189,1,PROD-000160,SELLER-0088,2,112.00,224.00
ORD-0001190,1,PROD-000657,SELLER-0064,3,51.00,153.00
ORD-0001191,1,PROD-000923,SELLER-0147,3,553.00,1659.00
ORD-0001191,2,PROD-000547,SELLER-0044,1,72.00,72.00
ORD-0001191,3,PROD-000681,SELLER-0153,3,525.00,1575.00
ORD-0001191,4,PROD-000543,SELLER-0109,1,222.00,222.00
ORD-0001192,1,PROD-000529,SELLER-0168,3,244.00,732.00
ORD-0001192,2,PROD-000099,SELLER-0184,3,113.00,339.00
ORD-0001192,3,PROD-000566,SELLER-0145,1,250.00,250.00
ORD-0001192,4,PROD-000857,SELLER-0066,1,80.00,80.00
ORD-0001193,1,PROD-000811,SELLER-0145,3,27.00,81.00
ORD-0001193,2,PROD-000511,SELLER-0191,1,-524.00,-524.00
ORD-0001194,1,PROD-000965,SELLER-0139,2,92.00,184.00
ORD-0001194,2,PROD-000068,SELLER_0101,1,16.00,16.00
ORD-0001194,3,PROD-000804,SELLER-0152,1,93.00,93.00
ORD-0001194,4,PROD-000670,SELLER-0073,1,400.00,400.00
ORD-0001195,1,PROD-000229,SELLER-0181,1,116.00,116.00
ORD-0001195,2,PROD-000278,SELLER-0029,1,45.00,45.00
ORD-0001195,3,PROD-000281,SELLER-0109,2,139.00,278.00
ORD-0001195,4,PROD-000836,SELLER-9999,3,22.00,66.00
ORD-0001196,1,PROD-000659,SELLER-0113,2,150.00,300.00
ORD-0001196,2,PROD-000059,SELLER-0013,1,448.00,448.00
ORD-0001196,3,PROD-000336,SELLER-0058,3,237.00,711.00
ORD-0001197,1,PROD-000016,SELLER_0101,1,80.00,80.00
ORD-0001197,2,PROD-000222,SELLER-0054,3,66.00,198.00
ORD-0001198,1,PROD-000402,SELLER-0123,2,23.00,46.00
ORD-0001198,2,PROD-000536,SELLER-0095,2,51.00,102.00
ORD-0001198,3,PROD-000510,SELLER-0044,1,902.00,902.00
ORD-0001198,4,PROD-000861,SELLER-0133,3,164.00,492.00
ORD-0001199,1,PROD-000282,SELLER-0178,2,10.00,20.00
ORD-0001199,2,PROD-000565,SELLER-0095,2,205.00,410.00
ORD-0001200,1,PROD-000471,SELLER-0197,1,27.00,27.00
ORD-0001200,2,PROD-000903,SELLER-9999,2,100.00,200.00
ORD-0001200,3,PROD-000142,SELLER-0095,1,152.00,152.00
ORD-0001201,1,PROD-000615,SELLER-0114,1,951.00,951.00
ORD-0001201,2,PROD-000209,SELLER-0092,1,503.00,503.00
ORD-0001202,1,PROD-000429,SELLER-0080,3,217.00,651.00
ORD-0001202,2,PROD-000237,SELLER-0091,1,60.00,60.00
ORD-0001202,3,PROD-000929,SELLER-0030,2,46.00,92.00
ORD-0001202,4,PROD-000323,SELLER-0092,3,126.00,378.00
ORD-0001203,1,PROD-000648,SELLER-0045,2,18.00,36.00
ORD-0001203,2,PROD-000707,SELLER-0180,2,567.00,1134.00
ORD-0001203,3,PROD-000150,SELLER-0115,2,233.00,466.00
ORD-0001204,1,PROD-000513,SELLER-0078,2,152.00,304.00
ORD-0001204,2,PROD-000395,SELLER-0154,1,171.00,171.00
ORD-0001205,1,PROD-000078,SELLER-0076,2,72.00,144.00
ORD-0001205,2,PROD-000066,SELLER-0178,3,82.00,246.00
ORD-0001205,3,PROD-000606,SELLER-0154,1,161.00,161.00
ORD-0001206,1,PROD-000269,SELLER-0090,2,12.00,24.00
ORD-0001207,1,PROD-000969,SELLER-0150,2,159.00,318.00
ORD-0001208,1,PROD-000376,SELLER-0145,1,228.00,228.00
ORD-0001208,2,PROD-000246,SELLER-0059,2,42.00,84.00
ORD-0001208,3,PROD-000276,SELLER-0082,3,88.00,264.00
ORD-0001209,1,PROD-000760,SELLER_0132,2,58.00,116.00
ORD-0001209,2,PROD-000161,SELLER-0138,2,490.00,980.00
ORD-0001210,1,PROD-000018,SELLER-0180,3,47.00,141.00
ORD-0001210,2,PROD-000933,SELLER-0176,2,87.00,174.00
ORD-0001210,3,PROD-000323,SELLER-0092,3,126.00,378.00
ORD-0001211,1,PROD-000188,SELLER-0066,2,19.00,38.00
ORD-0001211,2,PROD-000046,SELLER-9999,3,318.00,954.00
ORD-0001212,1,PROD-000426,SELLER-0166,1,59.00,59.00
ORD-0001213,1,PROD-000859,SELLER-0060,2,128.00,256.00
ORD-0001213,2,PROD-000318,SELLER-0130,3,136.00,408.00
ORD-0001214,1,PROD-000575,SELLER-0092,3,40.00,120.00
ORD-0001214,2,PROD-000549,SELLER-0121,2,57.00,114.00
ORD-0001214,3,PROD-000872,SELLER-0055,2,161.00,322.00
ORD-0001214,4,PROD-000982,SELLER-0021,1,64.00,64.00
ORD-0001215,1,PROD-000132,SELLER-0110,1,313.00,313.00
ORD-0001215,2,PROD-000521,SELLER-0005,1,366.00,366.00
ORD-0001216,1,PROD-000636,SELLER-0083,1,65.00,65.00
ORD-0001216,2,PROD-000678,SELLER-9999,1,131.00,131.00
ORD-0001217,1,PROD-000897,SELLER-0138,1,101.00,101.00
ORD-0001218,1,PROD-000453,SELLER-0077,2,113.00,226.00
ORD-0001218,2,PROD-000113,SELLER-0154,1,55.00,55.00
ORD-0001219,1,PROD-000146,SELLER-0104,1,356.00,356.00
ORD-0001219,2,PROD-000886,SELLER-0174,2,214.00,428.00
ORD-0001219,3,PROD-000316,SELLER-9999,1,29.00,29.00
ORD-0001219,4,PROD-000180,SELLER-0077,1,68.00,68.00
ORD-0001220,1,PROD-000962,SELLER-0001,1,103.00,103.00
ORD-0001221,1,PROD-000414,SELLER-0064,2,50.00,100.00
ORD-0001221,2,PROD-000663,SELLER-0077,1,62.00,62.00
ORD-0001221,3,PROD-000864,SELLER-0146,2,29.00,58.00
ORD-0001221,4,PROD-000059,SELLER-0013,1,448.00,448.00
ORD-0001222,1,PROD-000560,SELLER-0177,2,50.00,100.00
ORD-0001222,2,PROD-000600,SELLER-0021,2,38.00,76.00
ORD-0001222,3,PROD-000405,SELLER-0177,3,344.00,1032.00
ORD-0001222,4,PROD-000099,SELLER-0184,3,113.00,339.00
ORD-0001223,1,PROD-000064,SELLER-0180,3,1006.00,3018.00
ORD-0001223,2,PROD-000801,SELLER-0123,2,29.00,58.00
ORD-0001223,3,PROD-000947,SELLER_0063,2,212.00,424.00
ORD-0001224,1,PROD-000741,SELLER-0188,1,32.00,32.00
ORD-0001224,2,PROD-000526,SELLER-0040,1,710.00,710.00
ORD-0001224,3,PROD-000229,SELLER-0181,2,116.00,232.00
ORD-0001224,4,PROD-000975,SELLER-0014,1,49.00,49.00
ORD-0001225,1,PROD-000089,SELLER-0071,3,149.00,447.00
ORD-0001225,2,PROD-000761,SELLER-0139,2,101.00,202.00
ORD-0001225,3,PROD-000460,SELLER-0051,2,25.00,50.00
ORD-0001226,1,PROD-000088,SELLER-0081,3,184.00,552.00
ORD-0001226,2,PROD-000706,SELLER-0078,3,366.00,1098.00
ORD-0001227,1,PROD-000507,SELLER-0067,2,71.00,142.00
ORD-0001227,2,PROD-000107,SELLER-0192,1,16.00,16.00
ORD-0001228,1,PROD-000353,SELLER-0124,3,75.00,225.00
ORD-0001229,1,PROD-000395,SELLER-0154,1,171.00,171.00
ORD-0001230,1,PROD-000061,SELLER-0198,1,21.00,21.00
ORD-0001230,2,PROD-000705,SELLER-0110,2,195.00,390.00
ORD-0001230,3,PROD-000924,SELLER-0064,1,71.00,71.00
ORD-0001231,1,PROD-000209,SELLER-0092,1,503.00,503.00
ORD-0001232,1,PROD-000732,SELLER-0179,3,86.00,258.00
ORD-0001232,2,PROD-000455,SELLER-0045,1,133.00,133.00
ORD-0001232,3,PROD-000017,SELLER-0141,1,-22.00,-22.00
ORD-0001233,1,PROD-000692,SELLER-0010,2,66.00,132.00
ORD-0001233,2,PROD-000955,SELLER-0029,1,434.00,434.00
ORD-0001234,1,PROD-000415,SELLER-0158,2,16.00,32.00
ORD-0001234,2,PROD-000962,SELLER-0001,1,103.00,103.00
ORD-0001234,3,PROD-000209,SELLER-0092,2,503.00,1006.00
ORD-0001234,4,PROD-000304,SELLER-0084,2,84.00,168.00
ORD-0001235,1,PROD-000374,SELLER-0146,1,67.00,67.00
ORD-0001235,2,PROD-000723,SELLER-0028,2,198.00,396.00
ORD-0001235,3,PROD-000424,SELLER-0156,2,46.00,92.00
ORD-0001236,1,PROD-000930,SELLER-0060,1,269.00,269.00
ORD-0001236,2,PROD-000032,SELLER-0176,2,61.00,122.00
ORD-0001237,1,PROD-000376,SELLER-0145,1,228.00,228.00
ORD-0001237,2,PROD-000068,SELLER_0101,3,16.00,48.00
ORD-0001237,3,PROD-000633,SELLER-0191,1,51.00,51.00
ORD-0001238,1,PROD-000553,SELLER-0145,1,49.00,49.00
ORD-0001238,2,PROD-000782,SELLER-0110,1,89.00,89.00
ORD-0001238,3,PROD-000991,SELLER-0118,2,458.00,916.00
ORD-0001238,4,PROD-000353,SELLER-0124,2,75.00,150.00
ORD-0001239,1,PROD-000465,SELLER-0092,3,285.00,855.00
ORD-0001239,2,PROD-000100,SELLER-0193,1,118.00,118.00
ORD-0001239,3,PROD-000480,SELLER-0046,3,283.00,849.00
ORD-0001240,1,PROD-000458,SELLER-0139,2,459.00,918.00
ORD-0001240,2,PROD-000915,SELLER-0007,1,226.00,226.00
ORD-0001240,3,PROD-000792,SELLER-9999,1,100.00,100.00
ORD-0001240,4,PROD-000127,SELLER-0147,3,643.00,1929.00
ORD-0001241,1,PROD-000559,SELLER-0065,1,84.00,84.00
ORD-0001242,1,PROD-000134,SELLER-0119,1,24.00,24.00
ORD-0001242,2,PROD-000685,SELLER-0071,1,30.00,30.00
ORD-0001242,3,PROD-000275,SELLER-0093,3,88.00,264.00
ORD-0001243,1,PROD-000248,SELLER-0012,1,104.00,104.00
ORD-0001243,2,PROD-000965,SELLER-0139,3,92.00,276.00
ORD-0001243,3,PROD-000335,SELLER-0015,2,719.00,1438.00
ORD-0001243,4,PROD-000418,SELLER-0117,3,82.00,246.00
ORD-0001243,5,PROD-000851,SELLER_0101,2,26.00,52.00
ORD-0001244,1,PROD-000833,SELLER-0022,2,322.00,644.00
ORD-0001244,2,PROD-000071,SELLER-0005,1,563.00,563.00
ORD-0001244,3,PROD-000984,SELLER-0157,1,183.00,183.00
ORD-0001244,4,PROD-000035,SELLER-0161,1,431.00,431.00
ORD-0001245,1,PROD-000059,SELLER-0013,2,448.00,896.00
ORD-0001246,1,PROD-000842,SELLER-0144,1,82.00,82.00
ORD-0001246,2,PROD-000004,SELLER_0132,1,649.00,649.00
ORD-0001246,3,PROD-000730,SELLER-0193,3,32.00,96.00
ORD-0001246,4,PROD-000591,SELLER-0079,2,576.00,1152.00
ORD-0001247,1,PROD-000325,SELLER-0077,1,59.00,59.00
ORD-0001248,1,PROD-000384,SELLER-0141,2,448.00,896.00
ORD-0001248,2,PROD-000920,SELLER-0016,1,953.00,953.00
ORD-0001248,3,PROD-000339,SELLER-0115,2,90.00,180.00
ORD-0001249,1,PROD-000695,SELLER-0032,3,69.00,207.00
ORD-0001249,2,PROD-000918,SELLER-0118,1,59.00,59.00
ORD-0001249,3,PROD-000744,SELLER-0082,2,102.00,204.00
ORD-0001249,4,PROD-000640,SELLER-0104,3,85.00,255.00
ORD-0001250,1,PROD-000564,SELLER-0019,3,183.00,549.00
ORD-0001250,2,PROD-000174,SELLER-0163,3,150.00,450.00
ORD-0001251,1,PROD-000846,SELLER-0185,2,96.00,192.00
ORD-0001251,2,PROD-000519,SELLER-0074,2,71.00,142.00
ORD-0001252,1,PROD-000301,SELLER-0032,3,205.00,615.00
ORD-0001252,2,PROD-000637,SELLER-0174,2,29.00,58.00
ORD-0001253,1,PROD-000341,SELLER-0085,1,52.00,52.00
ORD-0001253,2,PROD-000597,SELLER-0160,3,14.00,42.00
ORD-0001253,3,PROD-000222,SELLER-0054,3,66.00,198.00
ORD-0001254,1,PROD-000095,SELLER-0036,2,218.00,436.00
ORD-0001255,1,PROD-000433,SELLER-0119,2,34.00,68.00
ORD-0001255,2,PROD-000996,SELLER-0045,1,80.00,80.00
ORD-0001255,3,PROD-000359,SELLER-0200,1,552.00,552.00
ORD-0001256,1,PROD-000176,SELLER-0096,2,187.00,374.00
ORD-0001256,2,PROD-000577,SELLER-0051,2,77.00,154.00
ORD-0001256,3,PROD-000230,SELLER-9999,2,1056.00,2112.00
ORD-0001256,4,PROD-000638,SELLER-0174,1,283.00,283.00
ORD-0001257,1,PROD-000583,SELLER_0072,3,89.00,267.00
ORD-0001258,1,PROD-000028,SELLER-0145,2,105.00,210.00
ORD-0001258,2,PROD-000754,SELLER-0098,3,114.00,342.00
ORD-0001258,3,PROD-000950,SELLER-0156,2,164.00,328.00
ORD-0001259,1,PROD-000878,SELLER-0053,2,366.00,732.00
ORD-0001259,2,PROD-000355,SELLER_0187,1,337.00,337.00
ORD-0001259,3,PROD-000691,SELLER-0150,3,92.00,276.00
ORD-0001260,1,PROD-000101,SELLER-0197,2,83.00,166.00
ORD-0001260,2,PROD-000509,SELLER-0047,1,57.00,57.00
ORD-0001260,3,PROD-000418,SELLER-0117,2,82.00,164.00
ORD-0001261,1,PROD-000041,SELLER-0064,3,1105.00,3315.00
ORD-0001262,1,PROD-000400,SELLER-0090,3,366.00,1098.00
ORD-0001263,1,PROD-000247,SELLER-0013,1,13.00,13.00
ORD-0001264,1,PROD-000377,SELLER-0048,3,143.00,429.00
ORD-0001264,2,PROD-000167,SELLER-0118,3,639.00,1917.00
ORD-0001264,3,PROD-000263,SELLER-0099,3,539.00,1617.00
ORD-0001265,1,PROD-000572,SELLER-0082,3,883.00,2649.00
ORD-0001265,2,PROD-000744,SELLER-0082,1,102.00,102.00
ORD-0001266,1,PROD-000380,SELLER-0119,2,506.00,1012.00
ORD-0001266,2,PROD-000019,SELLER_0187,1,29.00,29.00
ORD-0001266,3,PROD-000408,SELLER-0107,1,100.00,100.00
ORD-0001266,4,PROD-000687,SELLER-0131,2,149.00,298.00
ORD-0001267,1,PROD-000911,SELLER-0120,1,662.00,662.00
ORD-0001267,2,PROD-000748,SELLER-0011,3,81.00,243.00
ORD-0001267,3,PROD-000311,SELLER_0086,2,227.00,454.00
ORD-0001268,1,PROD-000406,SELLER-0057,2,9.00,18.00
ORD-0001268,2,PROD-000882,SELLER-0134,3,365.00,1095.00
ORD-0001268,3,PROD-000202,SELLER-9999,3,103.00,309.00
ORD-0001269,1,PROD-000781,SELLER-0137,2,179.00,358.00
ORD-0001270,1,PROD-000255,SELLER-0153,1,367.00,367.00
ORD-0001271,1,PROD-000333,SELLER-0031,2,167.00,334.00
ORD-0001272,1,PROD-000852,SELLER-0003,1,114.00,114.00
ORD-0001273,1,PROD-000040,SELLER-0082,3,106.00,318.00
ORD-0001274,1,PROD-000158,SELLER-0153,1,51.00,51.00
ORD-0001274,2,PROD-000288,SELLER-0069,3,57.00,171.00
ORD-0001274,3,PROD-000924,SELLER-0064,1,71.00,71.00
ORD-0001275,1,PROD-000836,SELLER-9999,2,22.00,44.00
ORD-0001276,1,PROD-000995,SELLER-0069,3,644.00,1932.00
ORD-0001277,1,PROD-000899,SELLER-0003,1,21.00,21.00
ORD-0001277,2,PROD-000367,SELLER-0073,1,100.00,100.00
ORD-0001278,1,PROD-000254,SELLER-0142,3,278.00,834.00
ORD-0001278,2,PROD-000647,SELLER-0178,2,75.00,150.00
ORD-0001278,3,PROD-000970,SELLER-0191,1,21.00,21.00
ORD-0001279,1,PROD-000453,SELLER-0077,2,113.00,226.00
ORD-0001279,2,PROD-000678,SELLER-9999,1,131.00,131.00
ORD-0001279,3,PROD-000737,SELLER-0057,1,628.00,628.00
ORD-0001280,1,PROD-000452,SELLER-0175,1,37.00,37.00
ORD-0001280,2,PROD-000726,SELLER-0197,3,33.00,99.00
ORD-0001280,3,PROD-000244,SELLER-0009,1,130.00,130.00
ORD-0001281,1,PROD-000236,SELLER_0063,2,225.00,450.00
ORD-0001281,2,PROD-000534,SELLER-0064,3,38.00,114.00
ORD-0001281,3,PROD-000623,SELLER-0041,1,298.00,298.00
ORD-0001281,4,PROD-000049,SELLER-0176,2,422.00,844.00
ORD-0001282,1,PROD-000026,SELLER-0046,2,5.00,10.00
ORD-0001282,2,PROD-000837,SELLER-0013,1,1139.00,1139.00
ORD-0001282,3,PROD-000008,SELLER-0074,3,52.00,156.00
ORD-0001283,1,PROD-000337,SELLER-0085,2,478.00,956.00
ORD-0001283,2,PROD-000260,SELLER-0183,2,20.00,40.00
ORD-0001283,3,PROD-000310,SELLER_0086,2,121.00,242.00
ORD-0001284,1,PROD-000243,SELLER-0069,2,140.00,280.00
ORD-0001284,2,PROD-000310,SELLER_0086,2,121.00,242.00
ORD-0001284,3,PROD-000577,SELLER-0051,2,77.00,154.00
ORD-0001284,4,PROD-000785,SELLER-0058,3,34.00,102.00
ORD-0001285,1,PROD-000919,SELLER-0093,1,377.00,377.00
ORD-0001285,2,PROD-000686,SELLER-0064,1,28.00,28.00
ORD-0001286,1,PROD-000981,SELLER-0156,3,128.00,384.00
ORD-0001286,2,PROD-000221,SELLER-0032,2,929.00,1858.00
ORD-0001286,3,PROD-000782,SELLER-0110,3,89.00,267.00
ORD-0001286,4,PROD-000593,SELLER-0031,3,55.00,165.00
ORD-0001287,1,PROD-000500,SELLER-0178,3,106.00,318.00
ORD-0001288,1,PROD-000952,SELLER-0113,3,69.00,207.00
ORD-0001288,2,PROD-000251,SELLER-0018,1,428.00,428.00
ORD-0001288,3,PROD-000743,SELLER-9999,2,331.00,662.00
ORD-0001288,4,PROD-000541,SELLER-0104,3,662.00,1986.00
ORD-0001289,1,PROD-000518,SELLER-0104,1,992.00,992.00
ORD-0001290,1,PROD-000986,SELLER-0105,2,26.00,52.00
ORD-0001290,2,PROD-000977,SELLER-0142,3,194.00,582.00
ORD-0001291,1,PROD-000652,SELLER-0170,2,85.00,170.00
ORD-0001291,2,PROD-000849,SELLER-0008,1,5.00,5.00
ORD-0001292,1,PROD-000386,SELLER_0027,2,199.00,398.00
ORD-0001292,2,PROD-000763,SELLER-0155,1,50.00,50.00
ORD-0001292,3,PROD-000209,SELLER-0092,3,503.00,1509.00
ORD-0001292,4,PROD-000830,SELLER-0115,1,1181.00,1181.00
ORD-0001293,1,PROD-000543,SELLER-0109,1,222.00,222.00
ORD-0001293,2,PROD-000882,SELLER-0134,2,365.00,730.00
ORD-0001293,3,PROD-000846,SELLER-0185,3,96.00,288.00
