order_id,customer_id,order_date,status,ship_date,delivered_date,ship_country,carrier_id,carrier,promotion_id,items_count,subtotal,shipping_cost,total
ORD-0006475,CUST-001085,2025-07-26,delivered,2025-07-28,2025-08-03,US,CARR-009,Aramex,PROMO-0018,4,3084.00,12.15,3096.15
ORD-0006476,CUST-000812,2025-06-18,cancelled,,,AU,,,,4,2600.00,8.37,2608.37
ORD-0006477,CUST-004317,2023-04-01,cancelled,,,GB,,,,2,1762.00,22.83,1784.83
ORD-0006478,CUST-001276,2023-09-30,delivered,2023-10-03,2023-10-08,PT,CARR-003,USPS,,1,336.00,18.71,354.71
ORD-0006479,CUST-004289,2024-02-10,delivered,2024-02-11,2024-02-17,US,CARR-008,Loomis,,4,1389.00,15.51,1404.51
ORD-0006480,CUST-004202,2025-11-26,delivered,2025-11-28,2025-12-03,US,CARR-003,USPS,,1,423.00,0.30,423.30
ORD-0006481,CUST-004110,2025-11-20,processing,,,MX,CARR-004,DHL,,4,1791.00,28.79,1819.79
ORD-0006482,CUST-000960,2022-11-28,shipped,2022-12-01,,MX,CARR-008,Loomis,,4,2162.00,12.88,2174.88
ORD-0006483,CUST-003189,2026-02-13,processing,,,AU,CARR-010,SF Express,,4,1428.00,30.20,1458.20
ORD-0006484,CUST-000831,2026-02-04,delivered,2026-02-05,2026-02-15,US,CARR-006,Sedex,,4,3440.00,8.47,3448.47
ORD-0006485,CUST-000497,2022-07-12,processing,,,IT,CARR-008,Loomis,,1,160.00,10.41,170.41
ORD-0006486,CUST-002998,2025-11-14,delivered,2025-11-15,2025-11-21,JP,CARR-003,USPS,,1,80.00,29.91,109.91
ORD-0006487,CUST-002242,2025-08-14,returned,2025-08-17,2025-08-20,DE,CARR-002,FedEx,,1,768.00,5.27,773.27
ORD-0006488,CUST-003412,2023-07-16,processing,,,CA,CARR-004,DHL,,1,766.00,26.27,792.27
ORD-0006489,CUST-003899,2025-11-20,delivered,2025-11-21,2025-11-26,BR,CARR-006,Sedex,,3,737.00,13.16,750.16
ORD-0006490,CUST-001479,2024-05-08,delivered,2024-05-12,2024-05-17,BR,CARR-006,Sedex,,2,132.00,31.41,163.41
ORD-0006491,CUST-002723,2025-09-08,shipped,2025-09-11,,AR,CARR-009,Aramex,,4,677.00,26.42,703.42
ORD-0006492,CUST-003872,2026-02-13,delivered,2026-02-16,2026-02-22,DE,CARR-008,Loomis,,4,456.00,25.71,481.71
ORD-0006493,CUST-004782,2024-06-09,delivered,2024-06-13,2024-06-19,US,CARR-002,FedEx,,4,2063.00,8.02,2071.02
ORD-0006494,CUST-004638,2024-11-26,returned,2024-11-30,2024-12-04,MX,CARR-001,UPS,,3,494.00,26.68,520.68
ORD-0006495,CUST-004573,2025-12-17,delivered,2025-12-20,2025-12-23,DE,CARR-007,Royal Mail,,4,844.00,12.95,856.95
ORD-0006496,CUST-002686,2025-03-29,delivered,2025-03-30,2025-04-10,PT,CARR-008,Loomis,,4,2462.00,33.11,2495.11
ORD-0006497,CUST-002107,2024-07-14,shipped,2024-07-15,,GB,CARR-002,FedEx,,1,132.00,17.92,149.92
ORD-0006498,CUST-001181,2025-12-07,processing,,,CA,CARR-007,Royal Mail,,3,501.00,9.64,510.64
ORD-0006499,CUST-002696,2022-12-19,delivered,2022-12-23,2022-12-28,MX,CARR-004,DHL,,1,272.00,17.00,289.00
ORD-0006500,CUST-001902,2025-06-29,cancelled,,,MX,,,,4,1802.00,21.00,1823.00
ORD-0006501,CUST-001364,2022-12-17,returned,2022-12-18,2022-12-21,CO,CARR-007,Royal Mail,,2,555.00,5.17,560.17
ORD-0006502,CUST-004171,2025-11-22,delivered,2025-11-25,2025-11-29,IT,CARR-006,Sedex,,1,76.00,30.35,106.35
ORD-0006503,CUST-003586,2024-07-16,delivered,2024-07-19,2024-07-22,US,CARR-001,UPS,,2,2659.00,4.92,2663.92
ORD-0006504,CUST-000161,2025-11-27,delivered,2025-11-29,2025-12-07,DE,CARR-005,Correios,,4,772.00,9.93,781.93
ORD-0006505,CUST-001130,2025-11-30,delivered,2025-12-01,2025-12-07,DE,CARR-004,DHL,,3,258.00,8.07,266.07
ORD-0006506,CUST-002123,2022-05-25,returned,2022-05-27,2022-05-31,CL,CARR-007,Royal Mail,,1,98.00,22.63,120.63
ORD-0006507,CUST-000964,2025-11-29,delivered,2025-12-03,2025-12-08,IT,CARR-004,DHL,,3,741.00,37.43,778.43
ORD-0006508,CUST-003872,2025-05-27,delivered,2025-05-30,2025-06-04,DE,CARR-006,Sedex,,2,698.00,26.21,724.21
ORD-0006509,CUST-002874,2024-05-04,returned,2024-05-08,2024-05-11,AR,CARR-001,UPS,,2,383.00,9.62,392.62
ORD-0006510,CUST-003382,2024-11-23,delivered,2024-11-25,2024-12-01,US,CARR-003,USPS,,2,761.00,1.63,762.63
ORD-0006511,CUST-002449,2022-01-06,delivered,2022-01-08,2022-01-12,CA,CARR-007,Royal Mail,,1,86.00,5.58,91.58
ORD-0006512,CUST-003254,2024-11-28,delivered,2024-11-30,2024-12-05,AU,CARR-010,SF Express,,4,2671.00,11.87,2682.87
ORD-0006513,CUST-001051,2024-10-23,delivered,2024-10-24,2024-10-26,US,CARR-002,FedEx,,1,27.00,15.00,42.00
ORD-0006514,CUST-003862,2023-12-22,processing,,,US,CARR-002,FedEx,PROMO-0040,2,1351.00,10.10,1361.10
ORD-0006515,CUST-003177,2024-01-23,delivered,2024-01-24,2024-01-29,PT,CARR-003,USPS,,1,990.00,12.12,1002.12
ORD-0006516,CUST-004080,2025-04-09,processing,,,MX,CARR-009,Aramex,,3,1513.00,31.14,1544.14
ORD-0006517,CUST-004562,2025-11-30,delivered,2025-12-01,2025-12-06,ES,CARR-004,DHL,,2,258.00,25.72,283.72
ORD-0006518,CUST-003326,2025-05-09,shipped,2025-05-11,,AU,CARR-001,UPS,,3,2364.00,14.20,2378.20
ORD-0006519,CUST-002947,2025-04-05,delivered,2025-04-09,2025-04-20,DE,CARR-005,Correios,,4,880.00,23.16,903.16
ORD-0006520,CUST-001121,2025-01-23,returned,2025-01-24,2025-01-28,CA,CARR-004,DHL,,1,44.00,10.79,54.79
ORD-0006521,CUST-002542,2022-11-27,delivered,2022-11-29,2022-12-03,MX,CARR-001,UPS,,2,1596.00,11.04,1607.04
ORD-0006522,CUST-004631,29/12/2025,shipped,2026-01-02,,BR,CARR-005,Correios,,1,297.00,26.38,323.38
ORD-0006523,CUST-001692,2024-07-06,delivered,2024-07-09,2024-07-16,US,CARR-003,USPS,,2,1574.00,16.01,1590.01
ORD-0006524,CUST-004387,2023-02-10,delivered,2023-02-11,2023-02-22,DE,CARR-005,Correios,,4,1240.00,33.11,1273.11
ORD-0006525,CUST-004349,2025-03-02,delivered,2025-03-03,2025-03-06,CO,CARR-002,FedEx,,1,82.00,7.45,89.45
ORD-0006526,CUST-002511,2025-02-01,delivered,2025-02-03,2025-02-10,GB,CARR-009,Aramex,,2,2274.00,2.41,2276.41
ORD-0006527,CUST-002142,2024-04-07,returned,2024-04-11,2024-04-23,DE,CARR-003,USPS,PROMO-0031,2,696.00,33.67,729.67
ORD-0006528,CUST-000018,2023-11-01,cancelled,,,AR,,,,1,902.00,19.97,921.97
ORD-0006529,CUST-003073,2026-01-27,returned,2026-01-29,2026-02-09,CA,CARR-006,Sedex,,4,5934.00,24.26,5958.26
ORD-0006530,CUST-002242,2026-04-11,delivered,2026-04-14,2026-04-20,DE,CARR-008,Loomis,,4,2325.00,14.72,2339.72
ORD-0006531,CUST-003996,2026-03-09,delivered,2026-03-13,2026-03-15,ES,CARR-002,FedEx,,1,338.00,31.85,369.85
ORD-0006532,CUST-003974,2022-06-15,shipped,2022-06-18,,CA,CARR-001,UPS,,4,2157.00,28.40,2185.40
ORD-0006533,CUST-000899,2025-07-17,delivered,2025-07-20,2025-07-25,BR,CARR-006,Sedex,PROMO-0009,2,2427.00,20.17,2447.17
ORD-0006534,CUST-003097,2024-12-01,returned,2024-12-05,2024-12-12,MX,CARR-002,FedEx,,1,120.00,16.59,136.59
ORD-0006535,CUST-001407,2026-01-29,cancelled,,,US,,,,2,1472.00,1.75,1473.75
ORD-0006536,CUST-003797,2025-01-27,shipped,2025-01-29,,GB,CARR-007,Royal Mail,,4,723.00,26.90,749.90
ORD-0006537,CUST-000037,2026-03-20,returned,2026-03-24,2026-03-29,MX,CARR-003,USPS,,1,28.00,21.51,49.51
ORD-0006538,CUST-001515,2025-12-07,delivered,2025-12-09,2025-12-14,AR,CARR-004,DHL,,4,1406.00,11.99,1417.99
ORD-0006539,CUST-002468,2025-11-21,returned,2025-11-24,2025-11-29,CL,CARR-010,SF Express,,2,494.00,17.64,511.64
ORD-0006540,CUST-000743,2025-12-23,delivered,2025-12-25,2026-01-05,CA,CARR-005,Correios,,2,215.00,18.11,233.11
ORD-0006541,CUST-001765,2023-01-24,delivered,2023-01-25,2023-01-30,US,CARR-004,DHL,,1,228.00,32.62,260.62
ORD-0006542,CUST-000892,2024-11-23,shipped,2024-11-26,,BR,CARR-005,Correios,,2,186.00,6.82,192.82
ORD-0006543,CUST-002163,2024-02-21,returned,2024-02-22,2024-03-01,FR,CARR-005,Correios,,1,470.00,8.44,478.44
ORD-0006544,CUST-004042,2025-12-22,delivered,2025-12-26,2025-12-30,DE,CARR-007,Royal Mail,,3,1256.00,26.76,1282.76
ORD-0006545,CUST-004394,2026-01-06,cancelled,,,CO,,,,3,276.00,9.99,285.99
ORD-0006546,CUST-000552,2026-02-21,delivered,2026-02-24,2026-02-28,GB,CARR-010,SF Express,,1,22.00,34.22,56.22
ORD-0006547,CUST-004647,2025-02-25,cancelled,,,BR,,,,4,2194.00,20.27,2214.27
ORD-0006548,CUST-002589,2023-01-06,delivered,2023-01-07,2023-01-13,CA,CARR-008,Loomis,,1,885.00,16.53,901.53
ORD-0006549,CUST-000351,2024-11-30,delivered,2024-12-02,2024-12-06,US,CARR-001,UPS,,2,288.00,34.49,322.49
ORD-0006550,CUST-000027,2024-03-25,delivered,2024-03-26,2024-04-04,GB,CARR-005,Correios,,1,892.00,33.73,925.73
ORD-0006551,CUST-000574,2024-11-25,delivered,2024-11-28,2024-12-07,CO,CARR-008,Loomis,,4,2876.00,22.27,2898.27
ORD-0006552,CUST-001987,2026-04-16,delivered,2026-04-19,2026-04-25,US,CARR-003,USPS,,3,862.00,34.75,896.75
ORD-0006553,CUST-004389,2025-12-25,cancelled,,,JP,,,,2,267.00,16.76,283.76
ORD-0006554,CUST-002122,2025-12-13,delivered,2025-12-16,2025-12-24,US,CARR-005,Correios,,4,1885.00,25.69,1910.69
ORD-0006555,CUST-003443,2025-07-23,returned,2025-07-26,2025-07-30,JP,CARR-004,DHL,,3,655.00,20.14,675.14
ORD-0006556,CUST-002803,2023-11-28,returned,2023-11-30,2023-12-07,PT,CARR-009,Aramex,,4,1815.00,6.56,1821.56
ORD-0006557,CUST-003576,2025-11-25,cancelled,,,BR,,,,2,261.00,24.60,285.60
ORD-0006558,CUST-002341,2026-02-07,delivered,2026-02-11,2026-02-19,BR,CARR-005,Correios,,3,328.00,5.69,333.69
ORD-0006559,CUST-000890,2022-11-29,delivered,2022-12-01,2022-12-04,US,CARR-002,FedEx,,4,841.00,17.03,858.03
ORD-0006560,CUST-000174,2024-04-27,delivered,2024-04-29,2024-05-06,US,CARR-003,USPS,,1,1152.00,11.97,1163.97
ORD-0006561,CUST-003860,2025-02-13,delivered,2025-02-15,2025-03-02,BR,CARR-005,Correios,,3,2471.00,10.28,2481.28
ORD-0006562,CUST-000436,2025-01-16,delivered,2025-01-19,2025-01-25,MX,CARR-009,Aramex,,4,1836.00,18.47,1854.47
ORD-0006563,CUST-002331,2023-06-20,shipped,2023-06-24,,CA,CARR-008,Loomis,,2,814.00,13.80,827.80
ORD-0006564,CUST-003532,2025-11-20,cancelled,,,DE,,,,4,5081.00,16.97,5097.97
ORD-0006565,CUST-002354,2025-06-20,delivered,2025-06-24,2025-06-29,ES,CARR-006,Sedex,,2,296.00,0.54,296.54
ORD-0006566,CUST-004403,2023-12-24,delivered,2023-12-28,2024-01-02,CO,CARR-003,USPS,,1,666.00,21.23,687.23
ORD-0006567,CUST-002765,2024-11-10,delivered,2024-11-12,2024-11-17,FR,CARR-003,USPS,,4,1068.00,12.28,1080.28
ORD-0006568,CUST-002514,2025-11-11,processing,,,US,CARR-003,USPS,,1,401.00,17.24,418.24
ORD-0006569,CUST-002791,2022-11-30,delivered,2022-12-01,2022-12-07,CO,CARR-007,Royal Mail,,4,1275.00,7.52,1282.52
ORD-0006570,CUST-000320,2025-07-26,delivered,2025-07-27,2025-07-30,GB,CARR-007,Royal Mail,,1,63.00,34.88,97.88
ORD-0006571,CUST-001249,2024-05-04,delivered,2024-05-06,2024-05-08,GB,CARR-002,FedEx,,1,27.00,24.23,51.23
ORD-0006572,CUST-001487,2025-12-08,returned,2025-12-12,2025-12-15,MX,CARR-002,FedEx,,1,2235.00,24.78,2259.78
ORD-0006573,CUST-004326,2024-10-04,delivered,2024-10-06,2024-10-16,BR,CARR-005,Correios,,3,432.00,21.52,453.52
ORD-0006574,CUST-000560,2024-12-25,delivered,2024-12-28,2025-01-02,GB,CARR-004,DHL,,2,164.00,20.04,184.04
ORD-0006575,CUST-000632,2023-01-28,shipped,2023-01-30,,AU,CARR-001,UPS,,4,622.00,26.17,648.17
ORD-0006576,CUST-004774,2022-11-22,returned,2022-11-24,2022-11-28,CA,CARR-007,Royal Mail,,4,805.00,15.13,820.13
ORD-0006577,CUST-001884,2025-05-12,returned,2025-05-15,2025-05-20,MX,CARR-008,Loomis,,1,46.00,30.52,76.52
ORD-0006578,CUST-002868,2024-11-23,processing,,,US,CARR-003,USPS,,4,4161.00,11.03,4172.03
ORD-0006579,CUST-000566,2025-10-05,cancelled,,,BR,,,,4,926.00,24.73,950.73
ORD-0006580,CUST-000441,2024-11-20,processing,,,US,CARR-003,USPS,,4,1454.00,20.96,1474.96
ORD-0006581,CUST-003212,2025-11-25,delivered,2025-11-29,2025-12-04,AR,CARR-010,SF Express,,2,49.00,19.66,68.66
ORD-0006582,CUST-000644,2022-04-04,processing,,,ES,CARR-001,UPS,,4,1864.00,11.99,1875.99
ORD-0006583,CUST-002952,2025-11-25,delivered,2025-11-26,2025-11-30,PT,CARR-001,UPS,,3,566.00,26.30,592.30
ORD-0006584,CUST-003502,2023-04-27,returned,2023-05-01,2023-05-05,BR,CARR-006,Sedex,,3,2291.00,21.06,2312.06
ORD-0006585,CUST-001427,2022-02-22,cancelled,,,BR,,,,3,476.00,20.62,496.62
ORD-0006586,CUST-001734,2024-07-22,delivered,2024-07-24,2024-07-28,ES,CARR-007,Royal Mail,,4,1228.00,9.65,1237.65
ORD-0006587,CUST-002664,2026-01-28,shipped,2026-01-29,,AR,CARR-007,Royal Mail,,4,890.00,10.03,900.03
ORD-0006588,CUST-000914,2025-12-19,delivered,2025-12-22,2025-12-26,DE,CARR-010,SF Express,,2,95.00,10.50,105.50
ORD-0006589,CUST-000209,2023-03-29,delivered,2023-04-02,2023-04-08,US,CARR-003,USPS,,1,254.00,21.08,275.08
ORD-0006590,CUST-001264,2025-06-14,processing,,,BR,CARR-002,FedEx,,2,836.00,16.39,852.39
ORD-0006591,CUST-003713,2023-09-19,delivered,2023-09-22,2023-10-01,JP,CARR-007,Royal Mail,,4,1929.00,10.35,1939.35
ORD-0006592,CUST-000399,2024-11-25,delivered,2024-11-26,2024-12-01,US,CARR-003,USPS,,4,739.00,3.58,742.58
ORD-0006593,CUST-001803,07/10/2024,cancelled,,,GB,,,,4,1601.00,21.25,1622.25
ORD-0006594,CUST-003231,2025-12-07,returned,2025-12-09,2025-12-20,US,CARR-003,USPS,,3,2052.00,15.15,2067.15
ORD-0006595,CUST-003728,2022-11-28,delivered,2022-11-29,2022-12-05,JP,CARR-003,USPS,,1,578.00,16.36,594.36
ORD-0006596,CUST-004172,2025-02-20,delivered,2025-02-21,2025-02-28,JP,CARR-009,Aramex,,1,146.00,14.00,160.00
ORD-0006597,CUST-000420,2022-09-24,delivered,2022-09-28,2022-10-07,CL,CARR-008,Loomis,,2,596.00,18.57,614.57
ORD-0006598,CUST-004814,2022-07-23,processing,,,US,CARR-003,USPS,,4,1740.00,20.30,1760.30
ORD-0006599,CUST-002475,2026-01-07,delivered,2026-01-09,2026-01-13,DE,CARR-004,DHL,,2,293.00,31.02,324.02
ORD-0006600,CUST-002425,2025-01-06,delivered,2025-01-07,2025-01-10,US,CARR-002,FedEx,,4,3001.00,18.18,3019.18
ORD-0006601,CUST-002323,2025-10-11,delivered,2025-10-15,2025-10-28,PT,CARR-009,Aramex,,3,516.00,6.45,522.45
ORD-0006602,CUST-003201,2025-11-21,shipped,2025-11-24,,IT,CARR-003,USPS,,3,442.00,18.08,460.08
ORD-0006603,CUST-000246,2025-11-26,delivered,2025-11-30,2025-12-03,FR,CARR-001,UPS,,3,2560.00,9.43,2569.43
ORD-0006604,CUST-000535,2024-07-02,delivered,2024-07-04,2024-07-17,GB,CARR-005,Correios,,3,1052.00,7.37,1059.37
ORD-0006605,CUST-003238,2025-09-19,returned,2025-09-21,2025-09-25,CO,CARR-001,UPS,,1,765.00,27.28,792.28
ORD-0006606,CUST-001689,2025-12-20,delivered,2025-12-21,2025-12-26,DE,CARR-010,SF Express,,2,204.00,15.69,219.69
ORD-0006607,CUST-000082,2023-11-25,shipped,2023-11-29,,US,CARR-004,DHL,,2,399.00,22.19,421.19
ORD-0006608,CUST-000388,2023-03-13,shipped,2023-03-14,,GB,CARR-005,Correios,,3,891.00,31.85,922.85
ORD-0006609,CUST-001295,2025-08-27,cancelled,,,PT,,,,2,823.00,28.46,851.46
ORD-0006610,CUST-002094,2026-01-26,returned,2026-01-27,2026-01-31,DE,CARR-010,SF Express,,3,4614.00,17.05,4631.05
ORD-0006611,CUST-004637,2026-04-11,delivered,2026-04-15,2026-04-18,PT,CARR-002,FedEx,,2,353.00,10.14,363.14
ORD-0006612,CUST-000496,2025-12-21,returned,2025-12-23,2025-12-29,IT,CARR-009,Aramex,,3,263.00,36.67,299.67
ORD-0006613,CUST-000815,2025-07-22,delivered,2025-07-25,2025-08-02,BR,CARR-005,Correios,PROMO-0002,2,1536.00,21.56,1557.56
ORD-0006614,CUST-000183,2023-07-02,cancelled,,,GB,,,,3,280.00,36.78,316.78
ORD-0006615,CUST-000596,2024-07-27,processing,,,US,CARR-002,FedEx,,4,3920.00,22.18,3942.18
ORD-0006616,CUST-003293,2024-12-21,processing,,,DE,CARR-004,DHL,,1,51.00,26.13,77.13
ORD-0006617,CUST-003736,2025-03-24,delivered,2025-03-26,2025-04-02,BR,CARR-009,Aramex,,4,834.00,19.48,853.48
ORD-0006618,CUST-003154,2025-11-27,delivered,2025-11-28,2025-12-04,PT,CARR-008,Loomis,,1,417.00,6.17,423.17
ORD-0006619,CUST-002444,2024-01-02,delivered,2024-01-06,2024-01-08,US,CARR-002,FedEx,,1,2298.00,20.69,2318.69
ORD-0006620,CUST-003817,2024-04-20,delivered,2024-04-23,2024-04-27,ES,CARR-010,SF Express,,2,105.00,13.04,118.04
ORD-0006621,CUST-003420,2023-12-22,returned,2023-12-25,2023-12-28,AU,CARR-001,UPS,,2,1601.00,20.25,1621.25
ORD-0006622,CUST-001435,2025-11-24,shipped,2025-11-28,,DE,CARR-009,Aramex,,1,429.00,6.17,435.17
ORD-0006623,CUST-002364,2023-01-05,delivered,2023-01-08,2023-01-12,DE,CARR-001,UPS,,1,33.00,5.72,38.72
ORD-0006624,CUST-003475,2024-07-22,processing,,,US,CARR-001,UPS,,4,911.00,14.08,925.08
ORD-0006625,CUST-002643,2024-12-16,delivered,2024-12-18,2024-12-20,AU,CARR-002,FedEx,,3,2010.00,7.23,2017.23
ORD-0006626,CUST-002605,2025-10-05,delivered,2025-10-06,2025-10-15,DE,CARR-005,Correios,,3,1236.00,17.87,1253.87
ORD-0006627,CUST-000517,2022-09-10,processing,,,US,CARR-002,FedEx,,3,497.00,17.81,514.81
ORD-0006628,CUST-003914,2026-03-23,delivered,2026-03-26,2026-03-30,DE,CARR-001,UPS,,2,1686.00,14.63,1700.63
ORD-0006629,CUST-003228,2022-12-01,delivered,2022-12-02,2022-12-06,IT,CARR-010,SF Express,,2,289.00,14.71,303.71
ORD-0006630,CUST-001279,2022-05-24,delivered,2022-05-27,2022-05-30,MX,CARR-002,FedEx,,3,1028.00,10.58,1038.58
ORD-0006631,CUST-000664,2025-06-22,delivered,2025-06-26,2025-06-28,US,CARR-002,FedEx,,3,3752.00,15.53,3767.53
ORD-0006632,CUST-004786,2025-11-27,returned,2025-11-29,2025-12-04,ES,CARR-006,Sedex,,2,971.00,5.85,976.85
ORD-0006633,CUST-002274,24/09/2025,delivered,2025-09-25,2025-10-09,CO,CARR-005,Correios,,4,593.00,18.53,611.53
ORD-0006634,CUST-002983,2025-11-24,processing,,,CA,CARR-009,Aramex,,4,1843.00,8.51,1851.51
ORD-0006635,CUST-000673,2025-06-20,shipped,2025-06-24,,CA,CARR-003,USPS,,1,110.00,26.12,136.12
ORD-0006636,CUST-000279,2025-08-03,delivered,2025-08-05,2025-08-10,DE,CARR-008,Loomis,,2,758.00,6.50,764.50
ORD-0006637,CUST-002539,2023-11-30,delivered,2023-12-02,2023-12-06,BR,CARR-006,Sedex,,2,262.00,18.97,280.97
ORD-0006638,CUST-004203,2023-12-12,delivered,2023-12-16,2023-12-24,AR,CARR-005,Correios,,2,1990.00,29.53,2019.53
ORD-0006639,CUST-003966,2024-12-25,delivered,2024-12-27,2025-01-02,US,CARR-003,USPS,,4,1469.00,30.05,1499.05
ORD-0006640,CUST-004821,2024-05-10,shipped,2024-05-11,,MX,CARR-002,FedEx,,2,403.00,11.36,414.36
ORD-0006641,CUST-001422,2024-08-24,shipped,2024-08-25,,US,CARR-010,SF Express,,4,1388.00,14.43,1402.43
ORD-0006642,CUST-001000,2023-03-11,returned,2023-03-13,2023-03-16,CL,CARR-007,Royal Mail,PROMO-0004,4,956.00,23.50,979.50
ORD-0006643,CUST-003922,2022-11-27,returned,2022-11-28,2022-12-07,DE,CARR-005,Correios,,2,985.00,29.51,1014.51
ORD-0006644,CUST-000173,2025-12-05,delivered,2025-12-06,2025-12-12,FR,CARR-003,USPS,,2,2300.00,20.33,2320.33
ORD-0006645,CUST-002873,2026-02-05,delivered,2026-02-07,2026-02-11,FR,CARR-004,DHL,,4,1890.00,14.29,1904.29
ORD-0006646,CUST-000104,2025-08-12,delivered,2025-08-15,2025-08-20,AU,CARR-008,Loomis,,2,184.00,33.15,217.15
ORD-0006647,CUST-004750,2025-02-22,processing,,,CL,CARR-003,USPS,,1,345.00,4.96,349.96
ORD-0006648,CUST-001115,2023-07-21,delivered,2023-07-22,2023-07-24,US,CARR-002,FedEx,,2,256.00,23.80,279.80
ORD-0006649,CUST-003270,2022-12-18,returned,2022-12-21,2022-12-24,US,CARR-002,FedEx,,4,1234.00,31.21,1265.21
ORD-0006650,CUST-004689,2022-12-04,processing,,,US,CARR-001,UPS,,2,1110.00,16.39,1126.39
ORD-0006651,CUST-003250,2025-05-01,delivered,2025-05-02,2025-05-06,US,CARR-001,UPS,,3,2629.00,27.66,2656.66
ORD-0006652,CUST-004709,2024-11-27,cancelled,,,US,,,,4,1398.00,29.20,1427.20
ORD-0006653,CUST-002928,2023-07-03,returned,2023-07-04,2023-07-09,US,CARR-006,Sedex,,2,818.00,18.16,836.16
ORD-0006654,CUST-002795,2025-08-04,shipped,2025-08-06,,ES,CARR-008,Loomis,,4,2139.00,25.11,2164.11
ORD-0006655,CUST-000158,2025-11-21,processing,,,CA,CARR-008,Loomis,,1,54.00,9.96,63.96
ORD-0006656,CUST-001755,2023-05-11,returned,2023-05-13,2023-05-17,BR,CARR-006,Sedex,,2,3179.00,20.87,3199.87
ORD-0006657,CUST-001718,2025-03-02,shipped,2025-03-05,,DE,CARR-006,Sedex,,4,1345.00,19.37,1364.37
ORD-0006658,CUST-002138,2024-02-14,cancelled,,,DE,,,,2,144.00,8.46,152.46
ORD-0006659,CUST-003735,2025-05-09,delivered,2025-05-11,2025-05-14,BR,CARR-002,FedEx,,1,450.00,31.48,481.48
ORD-0006660,CUST-001550,2025-12-18,shipped,2025-12-19,,MX,CARR-007,Royal Mail,,4,541.00,3.93,544.93
ORD-0006661,CUST-002460,2023-12-17,cancelled,,,CA,,,PROMO-0040,5,2547.00,9.13,2556.13
ORD-0006662,CUST-004888,2024-11-25,delivered,2024-11-28,2024-12-03,CO,CARR-010,SF Express,,3,1328.00,32.80,1360.80
ORD-0006663,CUST-003531,2025-12-12,delivered,2025-12-13,2025-12-17,DE,CARR-006,Sedex,,1,1350.00,15.74,1365.74
ORD-0006664,CUST-000307,2025-12-02,returned,2025-12-06,2025-12-09,US,CARR-002,FedEx,,1,186.00,23.85,209.85
ORD-0006665,CUST-001722,2024-08-19,cancelled,,,BR,,,,4,1103.00,21.37,1124.37
ORD-0006666,CUST-004455,2022-11-29,shipped,2022-12-02,,ES,CARR-005,Correios,,3,704.00,27.65,731.65
ORD-0006667,CUST-004221,2023-12-29,delivered,2024-01-02,2024-01-04,US,CARR-002,FedEx,PROMO-0040,3,247.00,14.71,261.71
ORD-0006668,CUST-000905,2025-05-22,delivered,2025-05-24,2025-05-29,BR,CARR-006,Sedex,,4,549.00,31.50,580.50
ORD-0006669,CUST-003827,2025-04-07,processing,,,PT,CARR-009,Aramex,PROMO-0014,4,4843.00,26.27,4869.27
ORD-0006670,CUST-000196,2025-11-28,shipped,2025-11-29,,BR,CARR-005,Correios,,4,703.00,17.50,720.50
ORD-0006671,CUST-001377,2026-01-03,shipped,2026-01-06,,BR,CARR-006,Sedex,,2,1395.00,16.25,1411.25
ORD-0006672,CUST-000372,2023-08-12,processing,,,AR,CARR-008,Loomis,,2,215.00,15.78,230.78
ORD-0006673,CUST-000874,2025-11-17,cancelled,,,US,,,,1,2208.00,2.93,2210.93
ORD-0006674,CUST-004177,2025-05-05,delivered,2025-05-09,2025-05-14,FR,CARR-006,Sedex,,2,825.00,19.93,844.93
ORD-0006675,CUST-001634,2023-12-08,processing,,,BR,CARR-005,Correios,,4,485.00,20.46,505.46
ORD-0006676,CUST-000494,2025-09-21,delivered,2025-09-23,2025-10-03,BR,CARR-006,Sedex,,4,1375.00,17.20,1392.20
ORD-0006677,CUST-003668,2025-01-05,delivered,2025-01-08,2025-01-16,JP,CARR-005,Correios,,3,1083.00,31.55,1114.55
ORD-0006678,CUST-002377,2025-07-22,processing,,,US,CARR-002,FedEx,,2,71.00,6.57,77.57
ORD-0006679,CUST-001534,2025-09-05,delivered,2025-09-09,2025-09-13,PT,CARR-010,SF Express,,2,492.00,16.21,508.21
ORD-0006680,CUST-004385,2023-10-05,delivered,2023-10-06,2023-10-14,ES,CARR-005,Correios,,4,570.00,29.29,599.29
ORD-0006681,CUST-003968,2024-11-30,returned,2024-12-03,2024-12-05,AR,CARR-002,FedEx,,4,1248.00,9.44,1257.44
ORD-0006682,CUST-003210,2022-11-14,processing,,,AR,CARR-010,SF Express,,3,1053.00,31.67,1084.67
ORD-0006683,CUST-003154,2025-07-16,delivered,2025-07-18,2025-07-22,PT,CARR-001,UPS,,4,3842.00,26.58,3868.58
ORD-0006684,CUST-001554,2024-12-12,delivered,2024-12-13,2024-12-20,MX,CARR-009,Aramex,,2,3087.00,9.33,3096.33
ORD-0006685,CUST-002622,2022-11-24,returned,2022-11-28,2022-12-02,JP,CARR-010,SF Express,,4,1139.00,25.52,1164.52
ORD-0006686,CUST-002623,2025-05-08,processing,,,FR,CARR-009,Aramex,,1,285.00,18.55,303.55
ORD-0006687,CUST-004567,2022-06-18,delivered,2022-06-21,2022-06-26,MX,CARR-006,Sedex,,1,38.00,25.58,63.58
