payment_id,order_id,method,status,amount,currency,paid_at
PAY-0005737,ORD-0005737,credit_card,captured,915.54,USD,2025-06-04 14:39:06
PAY-0005738,ORD-0005738,pix,captured,1621.22,USD,2025-08-26 02:59:26
PAY-0005739,ORD-0005739,boleto,captured,1267.08,USD,2022-11-24 12:13:19
PAY-0005740,ORD-0005740,google_pay,captured,988.62,USD,2023-01-07 13:43:31
PAY-0005741,ORD-0005741,apple_pay,captured,80.29,USD,2024-11-11 04:41:13
PAY-0005742,ORD-0005742,pix,captured,703.95,USD,2025-11-27 01:00:53
PAY-0005743,ORD-0005743,debit_card,captured,5060.81,USD,2023-10-04 07:49:57
PAY-0005744,ORD-0005744,credit_card,captured,105.56,USD,2025-11-27 21:21:13
PAY-0005745,ORD-0005745,apple_pay,captured,494.09,USD,2025-04-18 20:03:26
PAY-0005746,ORD-0005746,boleto,captured,2363.19,USD,2025-12-30 11:13:41
PAY-0005747,ORD-0005747,debit_card,refunded,153.35,USD,2025-06-06 19:34:07
PAY-0005748,ORD-0005748,crypto,captured,251.45,USD,2023-10-19 12:41:25
PAY-0005749,ORD-0005749,credit_card,captured,994.90,USD,2024-12-27 02:55:49
PAY-0005750,ORD-0005750,debit_card,captured,2348.37,USD,2025-08-07 07:33:56
PAY-0005751,ORD-0005751,boleto,captured,67.87,USD,2023-11-28 21:07:32
PAY-0005752,ORD-0005752,debit_card,captured,997.90,USD,2024-02-29 10:30:38
PAY-0005753,ORD-0005753,credit_card,captured,1421.56,USD,2024-12-25 13:37:24
PAY-0005754,ORD-0005754,boleto,captured,3750.13,USD,2026-03-05 23:58:15
PAY-0005755,ORD-0005755,credit_card,captured,2275.24,USD,2022-01-15 23:01:37
PAY-0005756,ORD-0005756,google_pay,refunded,1112.55,USD,2024-12-01 22:07:16
PAY-0005757,ORD-0005757,crypto,refunded,500.07,USD,2022-10-09 16:29:33
PAY-0005758,ORD-0005758,crypto,captured,1761.74,USD,2024-02-25 03:46:49
PAY-0005759,ORD-0005759,crypto,captured,139.16,USD,2025-11-27 19:58:27
PAY-0005760,ORD-0005760,google_pay,captured,759.95,USD,2025-09-08 14:17:19
PAY-0005761,ORD-0005761,crypto,refunded,1445.91,USD,2025-12-15 16:51:06
PAY-0005762,ORD-0005762,boleto,refunded,251.46,USD,2025-11-27 21:53:40
PAY-0005763,ORD-0005763,pix,captured,239.61,USD,2025-11-26 10:44:01
PAY-0005764,ORD-0005764,crypto,captured,351.68,USD,2024-04-16 11:43:25
PAY-0005765,ORD-0005765,credit_card,captured,77.12,USD,2025-12-15 19:40:15
PAY-0005766,ORD-0005766,debit_card,captured,5132.64,USD,2024-07-15 15:54:33
PAY-0005767,ORD-0005767,boleto,captured,160.65,USD,2023-06-25 09:40:12
PAY-0005768,ORD-0005768,paypal,captured,118.14,USD,2025-09-16 09:39:04
PAY-0005769,ORD-0005769,credit_card,captured,3671.80,USD,2023-07-24 19:58:26
PAY-0005770,ORD-0005770,crypto,captured,2444.13,USD,2022-03-18 02:14:20
PAY-0005771,ORD-0005771,debit_card,captured,226.14,USD,2025-04-02 11:38:23
PAY-0005772,ORD-0005772,credit_card,captured,3339.07,USD,2022-07-27 12:22:59
PAY-0005773,ORD-0005773,credit_card,captured,615.22,USD,2024-10-01 06:08:27
PAY-0005774,ORD-0005774,credit_card,captured,888.27,USD,2024-12-10 03:26:23
PAY-0005775,ORD-0005775,boleto,captured,1427.46,USD,2022-07-23 10:43:23
PAY-0005776,ORD-0005776,credit_card,captured,367.48,USD,2022-07-08 21:10:14
PAY-0005777,ORD-0005777,credit_card,captured,844.70,USD,2023-01-09 06:03:47
PAY-0005778,ORD-0005778,google_pay,captured,140.42,USD,2024-05-18 02:12:04
PAY-0005779,ORD-0005779,debit_card,captured,395.22,USD,2023-10-13 02:54:25
PAY-0005780,ORD-0005780,boleto,captured,302.80,USD,2022-12-04 20:54:29
PAY-0005781,ORD-0005781,google_pay,captured,660.20,USD,2025-12-13 23:56:22
PAY-0005782,ORD-0005782,paypal,captured,311.02,USD,2024-12-16 14:43:37
PAY-0005783,ORD-0005783,credit_card,captured,2011.79,USD,2024-11-13 12:20:01
PAY-0005784,ORD-0005784,paypal,captured,5838.47,USD,2024-01-30 18:20:44
PAY-0005785,ORD-0005785,credit_card,captured,266.96,USD,2023-11-07 22:52:23
PAY-0005786,ORD-0005786,google_pay,captured,1580.93,USD,2025-07-01 05:51:33
PAY-0005787,ORD-0005787,google_pay,captured,1142.95,USD,2023-10-27 13:33:56
PAY-0005788,ORD-0005788,crypto,captured,539.26,USD,2025-12-11 03:06:44
PAY-0005789,ORD-0005789,crypto,captured,1224.63,USD,2022-12-07 19:08:32
PAY-0005790,ORD-0005790,paypal,refunded,349.96,USD,2026-04-07 18:51:10
PAY-0005791,ORD-0005791,debit_card,captured,137.30,USD,2023-12-03 08:46:29
PAY-0005792,ORD-0005792,crypto,chargeback,266.91,USD,2022-07-05 23:52:55
PAY-0005793,ORD-0005793,credit_card,captured,516.85,USD,2025-02-01 06:40:03
PAY-0005794,ORD-0005794,credit_card,captured,889.93,USD,2024-11-27 17:12:47
PAY-0005795,ORD-0005795,crypto,captured,3472.37,USD,2024-11-28 20:55:35
PAY-0005796,ORD-0005796,credit_card,captured,1064.99,USD,2026-01-05 05:06:42
PAY-0005797,ORD-0005797,pix,refunded,540.31,USD,2025-04-15 17:14:15
PAY-0005798,ORD-0005798,credit_card,captured,192.77,USD,2025-11-23 15:51:19
PAY-0005799,ORD-0005799,paypal,captured,209.55,USD,2025-04-14 17:18:21
PAY-0005800,ORD-0005800,credit_card,refunded,1196.70,USD,2025-05-22 20:52:45
PAY-0005801,ORD-0005801,credit_card,refunded,2313.19,USD,2023-09-26 17:42:39
PAY-0005802,ORD-0005802,credit_card,captured,237.54,USD,2025-12-10 14:02:21
PAY-0005803,ORD-0005803,credit_card,captured,332.14,USD,2024-11-22 04:33:01
PAY-0005804,ORD-0005804,apple_pay,captured,2350.78,USD,2023-09-03 19:50:48
PAY-0005805,ORD-0005805,debit_card,captured,507.86,USD,2025-04-27 17:27:50
PAY-0005806,ORD-0005806,debit_card,captured,794.63,USD,2025-01-07 11:59:56
PAY-0005807,ORD-0005807,crypto,captured,613.69,USD,2023-02-03 04:14:49
PAY-0005808,ORD-0005808,apple_pay,captured,292.38,USD,2024-11-30 11:55:41
PAY-0005809,ORD-0005809,credit_card,captured,2930.50,USD,2023-08-18 18:05:40
PAY-0005810,ORD-0005810,debit_card,captured,460.47,USD,2023-03-13 01:47:44
PAY-0005811,ORD-0005811,paypal,captured,517.43,USD,2026-01-05 10:25:39
PAY-0005812,ORD-0005812,apple_pay,captured,1453.88,USD,2024-11-22 01:38:30
PAY-0005813,ORD-0005813,debit_card,captured,1084.04,USD,2025-12-10 03:30:57
PAY-0005814,ORD-0005814,google_pay,captured,1972.97,USD,2026-02-21 12:54:26
PAY-0005815,ORD-0005815,credit_card,captured,3380.45,USD,2025-12-27 18:03:52
PAY-0005816,ORD-0005816,paypal,captured,4773.83,USD,2025-05-10 03:18:30
PAY-0005817,ORD-0005817,debit_card,captured,2180.47,USD,2025-09-06 09:01:46
PAY-0005818,ORD-0005818,paypal,captured,1065.33,USD,2025-11-08 11:36:37
PAY-0005819,ORD-0005819,boleto,captured,699.54,USD,2025-12-28 08:55:57
PAY-0005820,ORD-0005820,credit_card,captured,1532.07,USD,2024-06-19 01:01:14
PAY-0005821,ORD-0005821,credit_card,captured,1371.44,USD,2023-03-25 22:45:17
PAY-0005822,ORD-0005822,debit_card,captured,496.65,USD,2024-11-24 19:05:01
PAY-0005823,ORD-0005823,apple_pay,captured,1092.69,USD,2024-09-14 15:38:50
PAY-0005824,ORD-0005824,boleto,captured,1164.81,USD,2024-12-17 22:30:16
PAY-0005825,ORD-0005825,debit_card,captured,39.71,USD,2025-12-01 19:01:30
PAY-0005826,ORD-0005826,credit_card,captured,3326.79,USD,2025-11-26 06:24:00
PAY-0005827,ORD-0005827,debit_card,captured,2093.70,USD,2024-05-20 01:55:11
PAY-0005828,ORD-0005828,google_pay,captured,2032.64,USD,2023-07-25 19:23:56
PAY-0005829,ORD-0005829,credit_card,captured,2142.79,USD,2025-08-20 07:05:46
PAY-0005830,ORD-0005830,apple_pay,captured,631.61,USD,2024-12-29 02:19:32
PAY-0005831,ORD-0005831,pix,chargeback,960.16,USD,2026-04-10 05:27:32
PAY-0005832,ORD-0005832,pix,captured,2694.41,USD,2024-09-06 12:14:36
PAY-0005833,ORD-0005833,debit_card,failed,712.44,USD,2024-11-27 18:44:54
PAY-0005834,ORD-0005834,credit_card,captured,419.51,USD,2025-10-01 13:36:19
PAY-0005835,ORD-0005835,credit_card,captured,461.74,USD,2023-06-30 23:38:57
PAY-0005836,ORD-0005836,paypal,captured,577.37,USD,2025-11-27 08:05:34
PAY-0005837,ORD-0005837,pix,captured,1222.39,USD,2024-10-20 01:37:47
PAY-0005838,ORD-0005838,paypal,captured,2263.95,USD,2022-11-26 22:08:39
PAY-0005839,ORD-0005839,pix,captured,1502.13,USD,2025-07-07 10:05:53
PAY-0005840,ORD-0005840,debit_card,captured,2053.88,USD,2025-08-15 13:31:56
PAY-0005841,ORD-0005841,credit_card,chargeback,394.64,USD,2025-11-30 13:54:09
PAY-0005842,ORD-0005842,debit_card,captured,2183.97,USD,2025-12-10 16:09:58
PAY-0005843,ORD-0005843,paypal,captured,2199.97,USD,2023-12-10 03:16:26
PAY-0005845,ORD-0005845,apple_pay,captured,1291.95,USD,2025-07-13 12:04:20
PAY-0005846,ORD-0005846,google_pay,captured,186.41,USD,2023-04-20 16:20:53
PAY-0005847,ORD-0005847,apple_pay,captured,1291.48,USD,2023-11-26 12:22:46
PAY-0005848,ORD-0005848,credit_card,captured,642.72,USD,2025-09-11 12:58:04
PAY-0005849,ORD-0005849,boleto,captured,700.53,USD,2025-04-15 08:46:02
PAY-0005850,ORD-0005850,debit_card,captured,43.60,USD,2025-04-18 02:42:46
PAY-0005851,ORD-0005851,paypal,captured,1023.40,USD,2022-08-11 22:12:23
PAY-0005852,ORD-0005852,debit_card,chargeback,745.05,USD,2025-12-22 16:32:16
PAY-0005853,ORD-0005853,google_pay,captured,1393.59,USD,2022-12-15 09:03:32
PAY-0005854,ORD-0005854,credit_card,captured,147.98,USD,2023-07-25 06:39:09
PAY-0005855,ORD-0005855,pix,refunded,452.23,USD,2025-04-26 17:27:22
PAY-0005856,ORD-0005856,credit_card,captured,402.54,USD,2025-11-30 04:22:19
PAY-0005857,ORD-0005857,credit_card,captured,1589.28,USD,2024-11-22 05:36:58
PAY-0005858,ORD-0005858,crypto,chargeback,2706.29,USD,2026-02-03 11:06:07
PAY-0005859,ORD-0005859,google_pay,refunded,3560.52,USD,2026-01-04 10:16:25
PAY-0005860,ORD-0005860,apple_pay,captured,786.99,USD,2025-12-19 20:23:33
PAY-0005861,ORD-0005861,credit_card,refunded,2362.92,USD,2025-01-29 16:02:29
PAY-0005862,ORD-0005862,paypal,refunded,1737.05,USD,2025-10-14 21:41:11
PAY-0005863,ORD-0005863,debit_card,captured,990.02,USD,2024-07-09 09:25:50
PAY-0005864,ORD-0005864,credit_card,captured,1500.31,USD,2023-12-25 19:01:47
PAY-0005865,ORD-0005865,credit_card,captured,248.12,USD,2024-09-21 05:11:49
PAY-0005867,ORD-0005867,paypal,captured,336.58,USD,2025-11-30 04:28:30
PAY-0005868,ORD-0005868,boleto,captured,1581.82,USD,2025-08-09 17:34:46
PAY-0005869,ORD-0005869,credit_card,refunded,1584.58,USD,2023-06-25 13:50:41
PAY-0005870,ORD-0005870,credit_card,captured,49.23,USD,2024-12-01 15:22:39
PAY-0005871,ORD-0005871,debit_card,captured,751.60,USD,2026-01-27 14:50:31
PAY-0005872,ORD-0005872,credit_card,captured,260.29,USD,2022-08-02 16:54:51
PAY-0005873,ORD-0005873,credit_card,captured,1311.92,USD,2026-03-15 16:29:22
PAY-0005874,ORD-0005874,boleto,refunded,49.39,USD,2023-12-24 09:41:40
PAY-0005875,ORD-0005875,apple_pay,captured,286.53,USD,2024-11-20 16:50:20
PAY-0005876,ORD-0005876,apple_pay,captured,2388.04,USD,2025-06-02 08:59:46
PAY-0005877,ORD-0005877,credit_card,captured,2194.34,USD,2024-11-27 10:47:55
PAY-0005878,ORD-0005878,crypto,captured,1070.60,USD,2024-11-28 17:55:35
PAY-0005879,ORD-0005879,credit_card,captured,1926.17,USD,2025-04-27 00:08:35
PAY-0005880,ORD-0005880,pix,captured,879.02,USD,2022-10-01 11:24:44
PAY-0005881,ORD-0005881,paypal,captured,44.60,USD,2025-10-04 03:31:31
PAY-0005882,ORD-0005882,google_pay,captured,265.16,USD,2025-12-28 23:52:46
PAY-0005883,ORD-0005883,pix,captured,156.64,USD,2025-03-11 10:53:02
PAY-0005884,ORD-0005884,google_pay,chargeback,1397.64,USD,2025-12-15 01:49:56
PAY-0005885,ORD-0005885,crypto,captured,3928.16,USD,2022-06-16 17:55:15
PAY-0005886,ORD-0005886,google_pay,captured,827.93,USD,2024-08-23 04:02:17
PAY-0005887,ORD-0005887,crypto,captured,564.46,USD,2025-11-28 13:38:32
PAY-0005888,ORD-0005888,debit_card,captured,1634.90,USD,2025-12-10 13:18:29
PAY-0005889,ORD-0005889,credit_card,captured,1692.89,USD,2025-11-24 05:43:37
PAY-0005890,ORD-0005890,debit_card,captured,1355.88,USD,2024-02-25 22:48:06
PAY-0005891,ORD-0005891,boleto,captured,294.37,USD,2025-07-29 19:51:17
PAY-0005892,ORD-0005892,crypto,captured,93.77,USD,2022-12-14 07:31:24
PAY-0005893,ORD-0005893,paypal,captured,944.50,USD,2022-11-30 02:05:55
PAY-0005894,ORD-0005894,credit_card,refunded,855.35,USD,2024-12-07 08:52:27
PAY-0005895,ORD-0005895,google_pay,captured,941.51,USD,2025-12-12 11:39:24
PAY-0005896,ORD-0005896,pix,captured,678.21,USD,2024-12-02 07:00:49
PAY-0005897,ORD-0005897,crypto,captured,99.10,USD,2026-04-16 18:16:25
PAY-0005898,ORD-0005898,credit_card,refunded,2887.16,USD,2024-11-29 09:53:07
PAY-0005899,ORD-0005899,debit_card,captured,2643.08,USD,2023-12-03 17:35:24
PAY-0005900,ORD-0005900,credit_card,captured,311.32,USD,2024-11-30 23:10:32
PAY-0005901,ORD-0005901,crypto,captured,3048.61,USD,2022-11-25 03:53:40
PAY-0005902,ORD-0005902,debit_card,captured,1209.52,USD,2023-12-13 01:11:55
PAY-0005903,ORD-0005903,credit_card,captured,1304.26,USD,2025-08-19 23:40:33
PAY-0005904,ORD-0005904,credit_card,chargeback,291.76,USD,2025-02-27 11:53:29
PAY-0005905,ORD-0005905,google_pay,captured,404.35,USD,2025-07-30 02:11:23
PAY-0005906,ORD-0005906,credit_card,captured,268.52,USD,2025-08-04 09:33:54
PAY-0005907,ORD-0005907,apple_pay,captured,4305.14,USD,2023-07-08 07:19:26
PAY-0005908,ORD-0005908,boleto,captured,929.02,USD,2024-04-27 13:47:53
PAY-0005909,ORD-0005909,google_pay,captured,360.31,USD,2025-11-27 13:52:11
PAY-0005910,ORD-0005910,crypto,captured,2064.50,USD,2024-09-09 08:52:23
PAY-0005911,ORD-0005911,credit_card,captured,428.22,USD,2025-02-07 01:54:25
PAY-0005912,ORD-0005912,apple_pay,captured,2573.21,USD,2023-12-12 20:45:19
PAY-0005913,ORD-0005913,debit_card,captured,2746.43,USD,2025-11-27 01:37:52
PAY-0005914,ORD-0005914,paypal,captured,1983.72,USD,2024-11-15 00:29:20
PAY-0005915,ORD-0005915,credit_card,refunded,2658.65,USD,2022-12-13 01:31:39
PAY-0005916,ORD-0005916,apple_pay,captured,2668.06,USD,2025-06-05 07:54:22
PAY-0005917,ORD-0005917,credit_card,captured,170.67,USD,2024-11-28 08:17:09
PAY-0005918,ORD-0005918,boleto,captured,3399.23,USD,2024-03-31 09:04:12
PAY-0005919,ORD-0005919,credit_card,captured,753.60,USD,2025-02-07 23:53:22
PAY-0005920,ORD-0005920,credit_card,refunded,289.13,USD,2024-05-22 22:59:22
PAY-0005921,ORD-0005921,paypal,captured,215.96,USD,2023-05-01 09:14:48
PAY-0005922,ORD-0005922,credit_card,captured,180.68,USD,2023-11-29 05:42:35
PAY-0005923,ORD-0005923,google_pay,captured,3137.04,USD,2025-03-09 03:38:34
PAY-0005924,ORD-0005924,credit_card,refunded,2535.35,USD,2023-07-25 13:23:14
PAY-0005925,ORD-0005925,pix,captured,240.23,USD,2025-04-19 14:38:09
PAY-0005926,ORD-0005926,credit_card,captured,2156.42,USD,2025-03-29 21:29:39
PAY-0005927,ORD-0005927,pix,captured,642.11,USD,2025-12-26 13:18:39
PAY-0005928,ORD-0005928,boleto,captured,3275.62,USD,2024-01-10 09:23:42
PAY-0005929,ORD-0005929,paypal,chargeback,2705.33,USD,2024-08-15 12:54:24
PAY-0005930,ORD-0005930,google_pay,captured,1529.44,USD,2024-07-03 19:22:55
PAY-0005931,ORD-0005931,google_pay,captured,2349.23,USD,2026-01-18 18:16:49
PAY-0005932,ORD-0005932,boleto,captured,673.22,USD,2024-01-12 15:45:15
PAY-0005933,ORD-0005933,debit_card,captured,433.75,USD,2024-11-13 09:55:30
PAY-0005934,ORD-0005934,pix,captured,2483.36,USD,2023-12-15 22:23:35
PAY-0005935,ORD-0005935,debit_card,captured,1142.20,USD,2024-01-07 14:41:18
PAY-0005936,ORD-0005936,apple_pay,captured,201.72,USD,2023-12-21 04:19:50
PAY-0005937,ORD-0005937,pix,refunded,1928.16,USD,2025-11-30 12:37:23
PAY-0005938,ORD-0005938,paypal,captured,794.47,USD,2023-10-09 21:15:59
PAY-0005939,ORD-0005939,debit_card,chargeback,15.75,USD,2024-12-11 11:39:12
PAY-0005940,ORD-0005940,credit_card,refunded,2142.09,USD,2024-12-05 10:56:36
PAY-0005941,ORD-0005941,paypal,captured,201.09,USD,2025-11-06 17:17:47
PAY-0005942,ORD-0005942,credit_card,captured,1151.99,USD,2025-01-09 06:14:21
PAY-0005943,ORD-0005943,apple_pay,captured,1821.95,USD,2025-07-02 19:59:56
PAY-0005944,ORD-0005944,paypal,captured,656.39,USD,2025-01-25 09:50:47
PAY-0005945,ORD-0005945,credit_card,refunded,571.54,USD,2024-11-24 02:46:04
PAY-0005946,ORD-0005946,boleto,captured,460.45,USD,2025-11-07 12:00:56
PAY-0005947,ORD-0005947,apple_pay,captured,2005.66,USD,2025-07-22 10:57:24
PAY-0005948,ORD-0005948,credit_card,captured,329.39,USD,2022-12-23 15:41:30
PAY-0005949,ORD-0005949,paypal,captured,266.35,USD,2022-12-26 21:20:54
PAY-0005950,ORD-0005950,pix,captured,58.88,USD,2025-07-10 13:41:28
PAY-0005951,ORD-0005951,google_pay,captured,2272.36,USD,2023-07-03 22:37:45
PAY-0005952,ORD-0005952,credit_card,refunded,318.44,USD,2025-03-12 10:01:09
PAY-0005953,ORD-0005953,pix,failed,261.43,USD,2023-10-18 06:28:17
PAY-0005954,ORD-0005954,crypto,refunded,251.49,USD,2025-03-11 23:13:27
PAY-0005955,ORD-0005955,paypal,captured,213.47,USD,2024-12-28 04:01:13
PAY-0005956,ORD-0005956,credit_card,refunded,1404.65,USD,2024-11-29 05:14:33
PAY-0005957,ORD-0005957,google_pay,captured,322.74,USD,2026-01-08 15:26:08
PAY-0005958,ORD-0005958,debit_card,captured,742.63,USD,2025-05-02 16:25:50
PAY-0005959,ORD-0005959,credit_card,captured,1122.16,USD,2024-11-27 20:35:17
PAY-0005960,ORD-0005960,crypto,refunded,1921.92,USD,2026-03-12 20:28:09
PAY-0005961,ORD-0005961,credit_card,captured,1900.87,USD,2026-01-11 17:50:47
PAY-0005962,ORD-0005962,debit_card,captured,3390.39,USD,2022-11-21 13:34:04
PAY-0005963,ORD-0005963,credit_card,captured,251.58,USD,2024-09-17 02:32:05
PAY-0005964,ORD-0005964,credit_card,captured,139.53,USD,2024-06-15 12:58:45
PAY-0005965,ORD-0005965,crypto,refunded,447.32,USD,2025-07-12 15:29:24
PAY-0005966,ORD-0005966,debit_card,captured,2070.75,USD,2024-07-10 04:14:48
PAY-0005967,ORD-0005967,credit_card,captured,255.64,USD,2024-12-17 03:24:36
PAY-0005968,ORD-0005968,credit_card,captured,782.24,USD,2024-11-25 07:48:20
PAY-0005970,ORD-0005970,credit_card,captured,3456.46,USD,2022-02-13 04:41:51
PAY-0005971,ORD-0005971,credit_card,captured,2428.16,USD,2023-11-24 12:06:18
PAY-0005972,ORD-0005972,apple_pay,refunded,866.25,USD,2024-11-29 17:21:02
PAY-0005973,ORD-0005973,apple_pay,captured,1618.67,USD,2025-06-15 01:40:24
PAY-0005974,ORD-0005974,credit_card,captured,65.12,USD,2026-03-05 23:49:42
PAY-0005975,ORD-0005975,pix,captured,1191.83,USD,2023-05-01 04:35:02
PAY-0005976,ORD-0005976,paypal,refunded,3093.63,USD,2025-10-14 00:16:08
PAY-0005977,ORD-0005977,credit_card,refunded,1345.22,USD,2023-07-31 21:38:17
PAY-0005978,ORD-0005978,crypto,chargeback,3484.25,USD,2023-03-31 12:19:48
PAY-0005979,ORD-0005979,debit_card,captured,79.21,USD,2025-12-07 12:19:06
PAY-0005980,ORD-0005980,credit_card,captured,59.43,USD,2025-12-26 13:02:56
PAY-0005981,ORD-0005981,debit_card,captured,290.60,USD,2025-01-18 00:39:39
PAY-0005982,ORD-0005982,credit_card,refunded,1430.81,USD,2026-04-22 15:53:40
PAY-0005983,ORD-0005983,boleto,captured,1114.24,USD,2025-09-21 11:25:09
PAY-0005984,ORD-0005984,pix,refunded,313.21,USD,2025-07-25 06:23:35
PAY-0005985,ORD-0005985,credit_card,captured,2319.87,USD,2025-06-20 21:55:19
PAY-0005986,ORD-0005986,google_pay,refunded,421.36,USD,2025-08-27 05:00:24
PAY-0005987,ORD-0005987,apple_pay,captured,2660.47,USD,2022-01-30 14:26:37
PAY-0005988,ORD-0005988,credit_card,captured,1156.21,USD,2025-09-26 11:22:58
PAY-0005989,ORD-0005989,boleto,captured,157.39,USD,2024-01-28 13:44:56
PAY-0005990,ORD-0005990,apple_pay,captured,1059.92,USD,2022-12-03 12:33:54
PAY-0005991,ORD-0005991,boleto,refunded,271.23,USD,2025-09-07 16:49:54
PAY-0005992,ORD-0005992,credit_card,captured,1111.52,USD,2025-03-19 14:41:37
PAY-0005993,ORD-0005993,crypto,captured,1131.50,USD,2024-10-03 17:24:47
PAY-0005994,ORD-0005994,pix,refunded,69.48,USD,2025-09-07 19:58:19
PAY-0005995,ORD-0005995,pix,captured,978.69,USD,2026-02-02 17:09:11
PAY-0005996,ORD-0005996,debit_card,captured,259.41,USD,2025-05-27 10:04:27
PAY-0005997,ORD-0005997,pix,refunded,938.82,USD,2024-09-15 02:57:37
PAY-0005998,ORD-0005998,credit_card,captured,967.47,USD,2022-06-28 05:14:01
PAY-0005999,ORD-0005999,crypto,captured,63.04,USD,2026-01-14 15:41:43
PAY-0006000,ORD-0006000,paypal,refunded,895.46,USD,2025-03-11 13:27:34
PAY-0006001,ORD-0006001,debit_card,captured,2199.27,USD,2024-12-10 11:20:40
PAY-0006002,ORD-0006002,boleto,captured,2607.93,USD,2022-07-10 07:57:25
PAY-0006003,ORD-0006003,credit_card,captured,119.39,USD,2023-12-02 13:54:13
PAY-0006004,ORD-0006004,pix,captured,1684.93,USD,2022-01-16 13:51:52
PAY-0006005,ORD-0006005,debit_card,chargeback,3440.05,USD,2025-11-25 03:05:55
PAY-0006006,ORD-0006006,credit_card,captured,2989.26,USD,2025-10-09 08:50:32
PAY-0006007,ORD-0006007,credit_card,captured,124.96,USD,2025-02-17 20:31:40
PAY-0006008,ORD-0006008,apple_pay,captured,300.12,USD,2023-09-29 05:22:40
PAY-0006009,ORD-0006009,boleto,captured,2233.03,USD,2023-01-01 04:55:19
PAY-0006010,ORD-0006010,debit_card,captured,1145.57,USD,2022-11-28 19:06:59
PAY-0006011,ORD-0006011,debit_card,captured,356.34,USD,2025-03-20 00:56:53
PAY-0006012,ORD-0006012,debit_card,captured,39.77,USD,2025-04-08 16:48:54
PAY-0006013,ORD-0006013,credit_card,captured,763.45,USD,2026-03-07 10:25:28
PAY-0006014,ORD-0006014,debit_card,captured,430.66,USD,2024-07-01 16:20:35
PAY-0006015,ORD-0006015,google_pay,captured,1448.90,USD,2024-11-26 17:44:18
PAY-0006016,ORD-0006016,apple_pay,captured,588.26,USD,2023-12-09 09:24:20
PAY-0006017,ORD-0006017,credit_card,captured,542.96,USD,2024-07-16 16:32:54
PAY-0006018,ORD-0006018,credit_card,captured,1536.62,USD,2025-01-11 03:42:52
PAY-0006019,ORD-0006019,boleto,captured,80.08,USD,2023-11-28 15:53:42
PAY-0006020,ORD-0006020,crypto,refunded,165.79,USD,2024-02-19 18:55:59
PAY-0006021,ORD-0006021,crypto,captured,984.69,USD,2025-11-06 14:57:48
PAY-0006022,ORD-0006022,credit_card,captured,85.97,USD,2025-08-18 14:15:49
PAY-0006023,ORD-0006023,paypal,refunded,154.71,USD,2023-12-14 09:46:47
PAY-0006024,ORD-0006024,crypto,captured,407.16,USD,2025-11-25 09:43:59
PAY-0006025,ORD-0006025,credit_card,captured,620.92,USD,2025-04-02 19:09:20
PAY-0006026,ORD-0006026,credit_card,captured,1922.76,USD,2025-10-10 08:02:54
PAY-0006027,ORD-0006027,apple_pay,captured,1848.48,USD,2025-12-28 19:58:06
PAY-0006028,ORD-0006028,credit_card,captured,943.42,USD,2023-06-26 03:54:07
PAY-0006029,ORD-0006029,debit_card,captured,909.18,USD,2024-10-03 11:03:43
PAY-0006030,ORD-0006030,crypto,captured,65.73,USD,2024-07-31 03:02:40
PAY-0006031,ORD-0006031,paypal,captured,2001.11,USD,2024-05-16 18:12:02
PAY-0006032,ORD-0006032,crypto,captured,2476.50,USD,2023-02-08 10:24:06
PAY-0006033,ORD-0006033,pix,captured,760.81,USD,2024-11-24 13:52:39
PAY-0006034,ORD-0006034,credit_card,captured,1026.97,USD,2024-08-30 06:11:06
PAY-0006035,ORD-0006035,apple_pay,captured,1820.40,USD,2024-11-24 04:27:57
PAY-0006036,ORD-0006036,credit_card,captured,66.94,USD,2024-11-25 06:42:08
PAY-0006037,ORD-0006037,apple_pay,captured,168.26,USD,2024-09-03 18:51:24
PAY-0006038,ORD-0006038,credit_card,captured,215.74,USD,2023-12-16 12:40:57
PAY-0006039,ORD-0006039,debit_card,captured,2959.30,USD,2024-12-11 01:10:31
PAY-0006040,ORD-0006040,crypto,captured,207.68,USD,2025-12-23 21:47:32
PAY-0006041,ORD-0006041,paypal,refunded,845.19,USD,2024-10-28 14:04:51
PAY-0006042,ORD-0006042,crypto,captured,886.48,USD,2025-06-15 10:12:43
PAY-0006043,ORD-0006043,credit_card,captured,1199.60,USD,2024-06-21 06:39:13
PAY-0006044,ORD-0006044,credit_card,refunded,641.49,USD,2024-12-12 14:39:52
PAY-0006045,ORD-0006045,debit_card,refunded,773.30,USD,2024-04-08 22:12:14
PAY-0006046,ORD-0006046,boleto,captured,1157.00,USD,2023-09-15 11:43:57
PAY-0006047,ORD-0006047,paypal,captured,1608.64,USD,2024-11-24 21:44:10
PAY-0006048,ORD-0006048,credit_card,captured,1701.26,USD,2026-01-24 04:54:38
PAY-0006049,ORD-0006049,boleto,captured,1384.26,USD,2024-08-25 19:38:38
PAY-0006050,ORD-0006050,google_pay,captured,1147.54,USD,2024-12-19 02:02:50
PAY-0006051,ORD-0006051,boleto,captured,781.48,USD,2024-07-19 06:07:17
PAY-0006052,ORD-0006052,credit_card,captured,234.84,USD,2026-01-29 07:34:31
PAY-0006053,ORD-0006053,debit_card,captured,1904.14,USD,2024-01-11 11:48:29
PAY-0006054,ORD-0006054,credit_card,captured,661.75,USD,2023-10-09 14:09:28
